group	names	scores	logfoldchanges	pvals	pvals_adj
26	CDK2AP1	63.368893	1.7078276	0.0	0.0
26	S100A16	63.04133	1.8236465	0.0	0.0
26	MGST1	62.860176	2.0465858	0.0	0.0
26	ACAT2	62.76295	2.2432644	0.0	0.0
26	NME1	62.527634	1.6903272	0.0	0.0
26	ATP6V0E1	62.32133	1.4517227	0.0	0.0
26	OSTC	62.267963	1.4845706	0.0	0.0
26	TPM1	62.19558	1.7145652	0.0	0.0
26	GNG5	62.1939	1.5103787	0.0	0.0
26	RAB32	61.919003	1.6763887	0.0	0.0
26	COTL1	61.85575	1.777335	0.0	0.0
26	COX16	61.488678	1.691728	0.0	0.0
26	C1QBP	61.45038	1.6256179	0.0	0.0
27	MGP	91.67119	5.3994794	0.0	0.0
27	SERPINF1	89.95888	5.7728267	0.0	0.0
27	COMP	86.591125	5.236691	0.0	0.0
27	ASPN	86.19102	5.256471	0.0	0.0
27	COL3A1	84.42489	4.360992	0.0	0.0
27	BGN	84.04979	3.660873	0.0	0.0
27	COL1A2	81.50727	2.915025	0.0	0.0
27	CST3	81.4171	1.9576572	0.0	0.0
27	COL1A1	74.885445	3.738366	0.0	0.0
27	COL14A1	73.98365	3.4472852	0.0	0.0
27	COL12A1	73.28991	3.0807698	0.0	0.0
27	CD9	72.887856	2.3467467	0.0	0.0
27	PDGFRL	72.77997	3.254741	0.0	0.0
27	CILP	72.24033	4.2138968	0.0	0.0
27	PRRX1	71.315285	2.7392335	0.0	0.0
27	SPARCL1	70.95032	4.5005054	0.0	0.0
27	FBLN1	70.939026	4.032931	0.0	0.0
27	FMOD	70.75579	3.3618894	0.0	0.0
27	GSN	70.67213	2.3113556	0.0	0.0
27	ITM2B	70.38181	1.4130428	0.0	0.0
27	SERPING1	67.44239	2.5204878	0.0	0.0
27	DCN	67.3921	1.9426951	0.0	0.0
27	AEBP1	67.049095	2.499303	0.0	0.0
27	SSPN	65.728096	2.5540447	0.0	0.0
27	FSTL1	65.120125	2.039065	0.0	0.0
27	PRELP	64.69246	3.0795321	0.0	0.0
27	THBS4	64.54429	6.2173877	0.0	0.0
27	ABI3BP	63.84777	2.3921933	0.0	0.0
27	DPT	63.76575	3.050667	0.0	0.0
27	NTRK2	63.542507	4.3452845	0.0	0.0
27	HSPA1A	63.36323	3.281865	0.0	0.0
27	C1S	62.99311	2.2561724	0.0	0.0
27	COL5A2	62.90602	2.1737955	0.0	0.0
27	ECM2	62.45882	2.6814725	0.0	0.0
27	OGN	60.95488	2.6579106	0.0	0.0
27	PLAC9	60.82392	1.9436889	0.0	0.0
27	SCRG1	60.051384	2.8200483	0.0	0.0
27	AQP1	59.510193	3.7045877	0.0	0.0
27	SPARC	59.25055	2.1820369	0.0	0.0
27	PPIC	59.192146	1.8545938	0.0	0.0
27	TNC	58.45143	2.57179	0.0	0.0
27	HSPA1B	58.05267	2.8776839	0.0	0.0
27	MXRA5	57.31077	2.4998908	0.0	0.0
27	CYBRD1	57.01352	1.7464482	0.0	0.0
27	LRP1	56.433952	1.5874614	0.0	0.0
27	FNDC1	56.08435	3.102494	0.0	0.0
27	VCAN	55.767838	2.0799417	0.0	0.0
27	EPB41L2	55.12828	1.9345461	0.0	0.0
27	PLXDC2	55.005142	1.9446917	0.0	0.0
27	IL32	54.930893	3.4371004	0.0	0.0
29	S100A6	51.568176	1.3464708	0.0	0.0
29	SERF2	50.274174	0.926785	0.0	0.0
29	S100A11	44.0057	0.8765661	0.0	0.0
29	TMSB10	38.839016	1.1303737	0.0	0.0
29	MT-CO2	38.816845	1.0633559	0.0	0.0
29	FTL	38.588406	1.1638463	0.0	0.0
29	FTH1	38.34269	1.754272	0.0	0.0
29	TMSB4X	37.299397	0.9668233	1.678410369330506e-304	1.1870449746681713e-302
29	POLR2L	37.195797	1.075294	7.979478883647628e-303	5.5369553788229105e-301
29	GAPDH	36.799103	0.8575862	1.9082259486553716e-296	1.253181957828257e-294
29	MT-CO1	35.946	0.9426013	5.845096607011997e-283	3.3763848620504374e-281
29	RPS28	33.788082	0.5729154	2.9514947612781736e-250	1.2670755525751785e-248
29	OST4	33.686096	0.65963507	9.23868302448508e-249	3.875680220879996e-247
29	RNASEK	30.950949	1.1767216	2.4669773503088612e-210	7.162673975252018e-209
29	DSTN	30.641253	0.5163313	3.456153789256169e-206	9.556828259865492e-205
29	OAZ1	30.083183	0.39528364	8.0414980052704145e-199	1.967224999825909e-197
29	MYL12A	29.950954	0.69130164	4.275837673487865e-197	1.0255503706867743e-195
29	TSPO	28.512325	0.5765705	8.240085883006379e-179	1.5810933486471196e-177
29	MT-CYB	28.109465	0.65768677	7.50541927005073e-174	1.3442742014037288e-172
29	TPM2	27.95915	0.81509495	5.1027572035589875e-172	8.936304797915287e-171
29	SRP14	27.840202	0.365258	1.4154955245780598e-170	2.4325797698862513e-169
29	RPL37A	27.618086	0.26004025	6.7488569436310455e-168	1.1281839190769899e-166
29	RPL41	27.28548	0.6882487	6.307601191865235e-164	9.955903283240222e-163
29	TXN	27.272877	0.5266859	8.899634922805198e-164	1.40070858920556e-162
29	MT-ATP6	26.584534	0.6234493	1.024722799317727e-155	1.4531833733769257e-154
29	RPS26	26.549208	0.4889865	2.62283966553244e-155	3.69104464666064e-154
