gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,contrast
MARCKSL1,681.6886098024113,-0.00649171177134458,0.901592201684714,-0.00720027497932455,0.9942550614005656,0.9977364236378022,NP_chondrocyte,severe_vs_healthy
MRPS7,421.09622152968774,-0.00377602586197997,0.512910541645158,-0.00736195799343173,0.994126060439522,0.9977364236378022,NP_chondrocyte,severe_vs_healthy
RGPD3,3.3078563506677883,-0.00569571468255887,0.7763387553760392,-0.00733663577029593,0.9941462641047776,0.9977364236378022,NP_chondrocyte,severe_vs_healthy
APOB,7.153016238541155,-0.00683921406666401,0.997337002979914,-0.00685747550349513,0.994528569052024,0.9977586704576856,NP_chondrocyte,severe_vs_healthy
CAPRIN2,101.67603997659826,0.00270746072659107,0.4027457094886231,0.00672250669045937,0.994636256101624,0.9977586704576856,NP_chondrocyte,severe_vs_healthy
EIF2B3,163.3008184797847,-0.00205310475583822,0.29924780816293123,-0.00686088485807847,0.994525848844631,0.9977586704576856,NP_chondrocyte,severe_vs_healthy
MOAP1,121.80877622670285,-0.00233015132552805,0.3329627227547132,-0.00699823483617001,0.994416262048916,0.9977586704576856,NP_chondrocyte,severe_vs_healthy
TMEM254-AS1,9.006437507422229,0.0050510337283472,0.7469189514849927,0.00676249239399395,0.9946043528513128,0.9977586704576856,NP_chondrocyte,severe_vs_healthy
ACTN4,816.909554249521,-0.00289780148903373,0.4437272906377357,-0.00653059108640566,0.9947893792368973,0.997832703499731,NP_chondrocyte,severe_vs_healthy
OSTC,3608.912424553949,0.0021936371011515,0.34230246504970385,0.00640847590984474,0.9948868110118362,0.997832703499731,NP_chondrocyte,severe_vs_healthy
PCID2,372.26822269310384,0.00134110704898432,0.2085781407610644,0.00642975838259402,0.9948698304052612,0.997832703499731,NP_chondrocyte,severe_vs_healthy
MTOR,59.82970606742872,-0.00234857590445965,0.3721053677875355,-0.00631158835042833,0.9949641145361182,0.9978511425228695,NP_chondrocyte,severe_vs_healthy
FBXL12,132.00131731035123,0.001921092428008,0.30939121860530866,0.00620926617331936,0.99504575422156,0.9978739278479596,NP_chondrocyte,severe_vs_healthy
C22orf39,246.48331858765388,0.00167477088611323,0.2733897876966596,0.00612594530404144,0.9951122333923056,0.9978815077702698,NP_chondrocyte,severe_vs_healthy
NCAPH,11.133118583870989,-0.00534409034270702,0.9065096322980704,-0.00589523834309333,0.9952963075890336,0.9979469919997148,NP_chondrocyte,severe_vs_healthy
PDGFRB,108.93237684843014,0.00278915732064537,0.4851813771855432,0.00574868997821973,0.995413234285025,0.9979469919997148,NP_chondrocyte,severe_vs_healthy
RIBC1,27.496585361755866,0.00216470420701686,0.3641999058160132,0.00594372533448823,0.9952576212449996,0.9979469919997148,NP_chondrocyte,severe_vs_healthy
ZBP1,19.105884941675264,0.00310694885125615,0.5349804945214404,0.00580759276847174,0.9953662374426478,0.9979469919997148,NP_chondrocyte,severe_vs_healthy
FAM186A,1.8715613349209028,0.00744111321286418,1.3886440668463376,0.0053585460742026,0.9957245192800898,0.9979830692114648,NP_chondrocyte,severe_vs_healthy
GSTM5,244.0480158834836,-0.00352126116568418,0.647570424617183,-0.00543764976259656,0.9956614045880048,0.9979830692114648,NP_chondrocyte,severe_vs_healthy
INTS9,24.460513392439452,-0.00189172203313291,0.34627410177783374,-0.00546307686142413,0.9956411169997632,0.9979830692114648,NP_chondrocyte,severe_vs_healthy
RASA2,114.39071120010894,0.00176558019303701,0.3180926382834642,0.00555052201951194,0.9955713469161216,0.9979830692114648,NP_chondrocyte,severe_vs_healthy
SPATA6,156.48169546863767,-0.00245515550944939,0.4602570431070091,-0.00533431382793325,0.9957438535389308,0.9979830692114648,NP_chondrocyte,severe_vs_healthy
CDC6,16.01893989305505,-0.0029798203127956,0.6274062233383654,-0.00474942740755786,0.9962105194454516,0.9981443027274992,NP_chondrocyte,severe_vs_healthy
DPY30,809.5127022934113,0.00126930555723658,0.2629877256793899,0.00482648212557266,0.9961490393803298,0.9981443027274992,NP_chondrocyte,severe_vs_healthy
ERC1,250.3325192360327,-0.00151377706527409,0.3130685739458223,-0.00483528910677587,0.9961420125079956,0.9981443027274992,NP_chondrocyte,severe_vs_healthy
NR1H3,21.728890676532014,0.00175881829158692,0.3750554189576691,0.00468948907997363,0.9962583427790296,0.9981443027274992,NP_chondrocyte,severe_vs_healthy
SLC45A4,77.42516173351424,-0.00317306727431115,0.6483709182181608,-0.00489390746122806,0.9960952423814,0.9981443027274992,NP_chondrocyte,severe_vs_healthy
VPS4B,491.23331355531417,0.00115206315970657,0.24514056217792168,0.00469960234027046,0.9962502736536968,0.9981443027274992,NP_chondrocyte,severe_vs_healthy
IDH3B,268.174006272266,0.00114214596966468,0.26873954298910113,0.00425001083562536,0.9966089921794112,0.9984365508163564,NP_chondrocyte,severe_vs_healthy
HOTAIR,13.693312059656568,0.00340282161601465,0.8857109105139364,0.00384191001332494,0.9969346068573824,0.9987036851849418,NP_chondrocyte,severe_vs_healthy
SMARCA2,460.59006814805025,0.00130936975609406,0.3544532987591376,0.00369405436676108,0.9970525777574356,0.9987627880108788,NP_chondrocyte,severe_vs_healthy
CBLB,195.4960679000644,0.00145481976710354,0.452554028547864,0.00321468747449162,0.99743505491408,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
DIS3,584.8632091505881,-0.00100008055757515,0.3237519025550107,-0.00308903376221927,0.9975353115730564,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
FOXA2,86.95799189112074,-0.0032327210490243,1.0407847880015253,-0.00310604179297397,0.99752174119301,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
GORASP1,85.03605665437674,-7.383110988098524e-4,0.249241663704851,-0.00296222986091182,0.9976364859849924,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
GZF1,124.1790268854029,0.00136124528562515,0.3928767568534001,0.00346481501356186,0.9972354831259534,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
ITPKB,31.87048824333447,0.00154029183743209,0.4725412763348428,0.00325959215537531,0.9973992263502238,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
KAZALD1,234.7533914278288,-0.00199681663645731,0.6042123762659527,-0.00330482577797841,0.9973631353355256,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
MT1M,6127.468532701138,0.00354900529192992,1.1879840846392138,0.00298741821360994,0.9976163886761896,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
RBM22,392.49736457150266,-8.437467446670614e-4,0.24245743616444315,-0.00347997882850993,0.9972233842250652,0.9988160041760364,NP_chondrocyte,severe_vs_healthy
OAZ3,16.749299419238067,0.00125876949732095,0.4508451068617733,0.00279202208954412,0.997772291575641,0.9988929201468968,NP_chondrocyte,severe_vs_healthy
BMP5,4.821925361768236,0.00832287434488806,3.692392500845223,0.00225406002828325,0.9982015218272572,0.9990568935264358,NP_chondrocyte,severe_vs_healthy
C8orf48,40.32170472197921,9.722407417300328e-4,0.4026257998546979,0.00241475022733491,0.998073309947842,0.9990568935264358,NP_chondrocyte,severe_vs_healthy
DDX50,477.0447361898111,7.639093658076958e-4,0.3109184195232437,0.00245694470909462,0.9980396437221744,0.9990568935264358,NP_chondrocyte,severe_vs_healthy
LINC01139,184.1350756406734,-0.00193909976515473,0.884047992789283,-0.00219343268801123,0.9982498953264108,0.9990568935264358,NP_chondrocyte,severe_vs_healthy
MCM3AP,128.78891303990727,-7.690410219127344e-4,0.35883819283854856,-0.00214314149736772,0.9982900217966386,0.9990568935264358,NP_chondrocyte,severe_vs_healthy
ZNF813,11.946535234211666,-0.00113834451184835,0.5198196227041567,-0.00218988368681921,0.9982527270128672,0.9990568935264358,NP_chondrocyte,severe_vs_healthy
IRAK2,71.58805887911345,-0.00136677830750514,0.6831918080349563,-0.00200057771687334,0.998403770991788,0.9991116914155592,NP_chondrocyte,severe_vs_healthy
HOXB6,586.4421238115015,-4.941864202483699e-4,0.32528685620249115,-0.00151923267363972,0.9987878281717314,0.9994369664943246,NP_chondrocyte,severe_vs_healthy
PCBP1-AS1,197.40618357201691,-0.00160089180563312,1.2677411438465258,-0.00126279076245467,0.998992439014896,0.99958265078319,NP_chondrocyte,severe_vs_healthy
LINC01135,17.671325756586675,0.00116994630598789,1.3019139432115991,8.986356679626932e-4,0.9992829925712484,0.9996371389360108,NP_chondrocyte,severe_vs_healthy
MIEF1,110.1472328900517,2.7497580489670235e-4,0.3013901093198197,9.1235842316548e-4,0.9992720434012294,0.9996371389360108,NP_chondrocyte,severe_vs_healthy
RSPO4,7.60115563622396,0.00140087474725701,1.4654437626322376,9.559389332967324e-4,0.9992372712002182,0.9996371389360108,NP_chondrocyte,severe_vs_healthy
TSR3,393.5439721428505,-5.333826583929872e-4,0.49115011552548454,-0.00108598703641211,0.9991335078807336,0.9996371389360108,NP_chondrocyte,severe_vs_healthy
JUP,18.352901549802297,4.845065406573305e-4,0.7636537111129462,6.344584379105713e-4,0.9994937754418824,0.9997069401716568,NP_chondrocyte,severe_vs_healthy
LINC00323,5.96021640948844,-4.4894964471048473e-4,0.7619132045246496,-5.892398793515859e-4,0.999529854624862,0.9997069401716568,NP_chondrocyte,severe_vs_healthy
PPIG,1430.2589807054503,-1.4723935925714765e-4,0.20669953791519055,-7.123352124645793e-4,0.9994316387799248,0.9997069401716568,NP_chondrocyte,severe_vs_healthy
ATR,115.23965437735248,8.34926170573934e-5,0.43266618372930393,1.9297236575722377e-4,0.9998460303296564,0.9999050705440248,NP_chondrocyte,severe_vs_healthy
CD109,1442.9912951541944,1.237084787054159e-4,0.4929191471793627,2.509711367742853e-4,0.9997997540068628,0.9999050705440248,NP_chondrocyte,severe_vs_healthy
MESD,1019.4198783980096,-2.7388902976755735e-5,0.7977883362500164,-3.433103961571633e-5,0.9999726077935396,0.9999726077935396,NP_chondrocyte,severe_vs_healthy
LINC01578,643.8815070159952,-30,2.1680352654265165,-13.837413292305518,1.5156314606992562e-43,2.2628377708239895e-39,NP_chondrocyte_HAPLN1,severe_vs_healthy
PFDN5,2531.5590742785134,-5.289123394405054,0.45296961325971646,-11.67655233282163,1.6797113101297786e-31,1.2539044930118799e-27,NP_chondrocyte_HAPLN1,severe_vs_healthy
H3F3B,6035.329551855447,-16.882317889536214,1.648500762692642,-10.24101308995504,1.2986927518474432e-24,4.8473706962705806e-21,NP_chondrocyte_HAPLN1,severe_vs_healthy
PYURF,334.7287524314448,-12.5023783636357,1.2207245299996352,-10.241768766323911,1.2885873794639246e-24,4.8473706962705806e-21,NP_chondrocyte_HAPLN1,severe_vs_healthy
CASC4,247.3443316083492,-12.254175865376894,1.2235782981926513,-10.015032044518565,1.309194767371868e-23,3.9092555753723975e-20,NP_chondrocyte_HAPLN1,severe_vs_healthy
IMPAD1,238.33043345622391,-12.06285773737243,1.2566539840945976,-9.599187914932331,8.057675703961552e-22,1.8373060620778747e-18,NP_chondrocyte_HAPLN1,severe_vs_healthy
PSMA2,492.0966006748204,-5.610386266970618,0.584884363530189,-9.592299977226244,8.614294999695325e-22,1.8373060620778747e-18,NP_chondrocyte_HAPLN1,severe_vs_healthy
H3F3A,1893.0102376037564,-14.95409460090301,1.5688003252461031,-9.532184791303578,1.540073463086992e-21,2.8741621004860987e-18,NP_chondrocyte_HAPLN1,severe_vs_healthy
WDR83OS,725.7224214792269,-9.895564041083102,1.0427351567141598,-9.490007100427828,2.3101853061613914e-21,3.832340735665509e-18,NP_chondrocyte_HAPLN1,severe_vs_healthy
PTP4A1,187.344692015708,-25.73157325047052,2.757876403806898,-9.330212628438082,1.0565872880945368e-20,1.5774848211251436e-17,NP_chondrocyte_HAPLN1,severe_vs_healthy
H2AFZ,1552.644760015152,-14.753130832205358,1.6012068645223212,-9.213756922411504,3.149057769083747e-20,4.049746661041153e-17,NP_chondrocyte_HAPLN1,severe_vs_healthy
PRKAG1,71.7251678630404,-3.2888574291527832,0.3570883561853137,-9.210206303803435,3.254987269423565e-20,4.049746661041153e-17,NP_chondrocyte_HAPLN1,severe_vs_healthy
ATP5MD,643.7264607215694,-13.534806541026557,1.4929018937596357,-9.066105815527704,1.2334665538057682e-19,1.4165888960246247e-16,NP_chondrocyte_HAPLN1,severe_vs_healthy
CYB561D2,61.28254718649893,-4.4633977895023405,0.4952370366219138,-9.012649417232296,2.0113743437616385e-19,2.1449870680258042e-16,NP_chondrocyte_HAPLN1,severe_vs_healthy
ATP5MPL,560.3252161466964,-13.390452094784123,1.4878366275599255,-8.99994787515392,2.2582487265480996e-19,2.247710232490875e-16,NP_chondrocyte_HAPLN1,severe_vs_healthy
ZNRD1,118.6015016472736,-11.188543789287616,1.2603078739844036,-8.87762745932513,6.8301551084194355e-19,6.373388485543887e-16,NP_chondrocyte_HAPLN1,severe_vs_healthy
NUPR1,2627.6217384731367,-5.634850853934483,0.6398085797543154,-8.807088607811808,1.2843816227858103e-18,1.1279892722465973e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
H2AFJ,655.0120221163431,-13.725741353494207,1.5713607918786046,-8.734939438755315,2.4378670767438473e-18,2.0220753030992025e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
TWISTNB,114.38330130989792,-10.988193961440306,1.2719245447875784,-8.639029733698097,5.669242116397906e-18,4.45483077883267e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
TSTA3,79.54474467011904,-10.606509821751876,1.2300549126780669,-8.622793756954684,6.534007454254633e-18,4.877636564601083e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
FOPNL,81.57120256983468,-10.468869010719622,1.2158971819678452,-8.609995290700883,7.3063577456941e-18,5.194472435391091e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
C12orf10,100.8126482923531,-10.882750881308604,1.2652779425073462,-8.601075317682952,7.897263472825416e-18,5.359370165876521e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
HIST1H1C,438.6957593761168,-13.503972956691088,1.5808258590339896,-8.5423532766240875,1.3151563377341302e-17,8.537080053204594e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
WDR34,66.43670683762367,-10.268586579304168,1.204119118455538,-8.527882683629473,1.4905058274662288e-17,8.935495625599713e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
WDR60,84.19887322265586,-10.779794956528171,1.264130408348083,-8.52743900893484,1.4962316854654574e-17,8.935495625599713e-15,NP_chondrocyte_HAPLN1,severe_vs_healthy
H1FX,686.6983437907179,-13.933869012168223,1.6407283565027806,-8.49248990970591,2.0225637353338784e-17,1.1614183295590312e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
H2AFV,353.7575870241844,-12.654497672775928,1.493091200055261,-8.47536819740654,2.3433718977419948e-17,1.2756711236871271e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
KIAA0355,76.13670219632921,-10.442192889703554,1.2324143016551448,-8.472956598831727,2.392417378649669e-17,1.2756711236871271e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
SARS,501.9129244828398,-13.109412062595451,1.5694707559133656,-8.352759688705591,6.668623809308549e-17,3.4331914990681596e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
NUDT4B,5.376476867284036,5.0230264843180965,0.6036658527199488,8.320872319820229,8.7318271200646e-17,4.205360609760145e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
TCTEX1D2,86.88345230696696,-10.754938617514956,1.2921454211287866,-8.323319064288992,8.553380010366701e-17,4.205360609760145e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
POMK,9.387855974950645,3.6427276268489233,0.44001746002978903,8.278597914278928,1.246339961280127e-16,5.814954881847596e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
C12orf49,62.013754204170205,-10.23936079513537,1.2408055907956397,-8.252187829496807,1.5552073265806823e-16,7.036134965408965e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
FAM92A,117.32590219996804,-11.26255992511267,1.3710755059154245,-8.214398022954258,2.1323121480432243e-16,9.363358932436865e-14,NP_chondrocyte_HAPLN1,severe_vs_healthy
SRD5A3,26.304591527725343,-4.531530204873822,0.5533553203530294,-8.189187016369154,2.6299660625025185e-16,1.1218683803760742e-13,NP_chondrocyte_HAPLN1,severe_vs_healthy
PABPN1,151.89349207072524,-3.248449339204576,0.39774581728357744,-8.167148963099105,3.1576290484357904e-16,1.3095389359207322e-13,NP_chondrocyte_HAPLN1,severe_vs_healthy
TMEM189,56.08016597679276,-10.003043339942442,1.2357455052104658,-8.094743859285796,5.738497299203645e-16,2.315561207489471e-13,NP_chondrocyte_HAPLN1,severe_vs_healthy
H1F0,223.12570540793857,-12.323437442232452,1.5387386159110752,-8.008791951280068,1.1584068394519338e-15,4.551319503425623e-13,NP_chondrocyte_HAPLN1,severe_vs_healthy
MARCH6,174.0604983940948,-11.7117543605397,1.4706393823788777,-7.963715986984513,1.6694820571402718e-15,6.391119772590836e-13,NP_chondrocyte_HAPLN1,severe_vs_healthy
H2AFY,197.0332082450468,-11.721758993806633,1.4737050568430496,-7.953938231654589,1.8067423177870896e-15,6.743665701140313e-13,NP_chondrocyte_HAPLN1,severe_vs_healthy
ADSS,252.2798295527224,-11.961701559672694,1.514598843610775,-7.897603784746213,2.843162453816563e-15,1.035327205743446e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
EPRS,325.20584507696174,-12.269756077930724,1.5619120585153257,-7.855599815007339,3.9786349612255e-15,1.4143099993118266e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
C19orf48,57.7130565581368,-10.161095298143309,1.2950149250105405,-7.846315206027919,4.28439297867134e-15,1.4875810970130957e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
GARS,424.17547029496143,-12.65570250098079,1.617199058629088,-7.825692473324295,5.048701157037866e-15,1.7131160971494397e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
DARS,236.37672903665907,-11.888490959325688,1.5221400114440755,-7.810379380308722,5.701610129714911e-15,1.8916675385920803e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
FAM122A,48.967849137576074,-9.771691848434983,1.259379360311603,-7.759132916087504,8.551199473794849e-15,2.716370386037385e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
MARCH7,111.42539539750474,-11.159076900937324,1.4377323681418752,-7.761581465512467,8.387681363585837e-15,2.716370386037385e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
MINOS1,210.08375371808947,-27.77160703634772,3.586969629948319,-7.742359122440591,9.758887780346184e-15,3.035420720011844e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
C9orf3,182.57363115384612,-27.41404499778808,3.550752461066477,-7.7206297252144145,1.157563715561498e-14,3.527025770067993e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
C19orf70,182.94326029126196,-27.464270598722873,3.5601726034607832,-7.71430873099392,1.2163970320841742e-14,3.632161537803344e-12,NP_chondrocyte_HAPLN1,severe_vs_healthy
