gene	rho	pvalue	padj	program
PSMB7	0.21967587269511019	0.0	0.0	late_up
REEP5	0.21936275401858019	0.0	0.0	late_up
ZNF706	0.2192588347398619	0.0	0.0	late_up
ACSL3	0.21911329299547264	0.0	0.0	late_up
HNRNPH3	0.21903128728150006	0.0	0.0	late_up
ENSA	0.2188396231965022	0.0	0.0	late_up
RPL13	0.2187978626309057	0.0	0.0	late_up
SNX9	0.21869160445936667	0.0	0.0	late_up
IGBP1	0.21859652130866317	0.0	0.0	late_up
GPATCH2	0.2185798734367827	0.0	0.0	late_up
MPP6	0.21839921290779116	0.0	0.0	late_up
METRNL	0.2181322672938857	0.0	0.0	late_up
CHIC2	0.21798853537845797	0.0	0.0	late_up
ARL14EP	0.21793359562338951	0.0	0.0	late_up
CTSF	0.21750062747260354	0.0	0.0	late_up
CTH	0.21745083343295893	0.0	0.0	late_up
EMC6	0.21736733801592337	0.0	0.0	late_up
SSR2	0.21719118082647643	0.0	0.0	late_up
DYNLT3	0.21703515794886055	0.0	0.0	late_up
LITAF	0.21701325541058702	0.0	0.0	late_up
MCFD2	0.21691861051614997	0.0	0.0	late_up
MYDGF	0.21665500140240457	0.0	0.0	late_up
SLC25A5	0.21663562665206307	0.0	0.0	late_up
BRK1	0.2165947325420439	0.0	0.0	late_up
COPS3	0.21652963972132577	0.0	0.0	late_up
NANS	0.21652383928895594	0.0	0.0	late_up
TMEM14C	0.21635461661190133	0.0	0.0	late_up
SERP1	0.2163538646706842	0.0	0.0	late_up
SRP9	0.21625903328370571	0.0	0.0	late_up
RPL29	0.21605935031259096	0.0	0.0	late_up
HLA-C	0.2159584277607332	0.0	0.0	late_up
DLEU2	0.21582388656431925	0.0	0.0	late_up
MTCH1	0.21564868503193754	0.0	0.0	late_up
DDT	0.2154612555467139	0.0	0.0	late_up
PRDX5	0.21542210697603145	0.0	0.0	late_up
SAT1	0.21527901964467425	0.0	0.0	late_up
PDE4DIP	0.2152545379734685	0.0	0.0	late_up
MT1X	-0.21519588507845464	0.0	0.0	late_down
SSB	0.2148803019519684	0.0	0.0	late_up
HYI	0.21481030188587547	0.0	0.0	late_up
NDUFA6	0.21478833767008443	0.0	0.0	late_up
RORA	0.21468907628903955	0.0	0.0	late_up
TPBG	0.21458752598612885	0.0	0.0	late_up
GCHFR	0.21453510654733732	0.0	0.0	late_up
