Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	cell_type	comparison	library
prerank	Phosphatidylinositol Biosynthetic Process (GO:0006661)	-0.2772444513500469	-0.963289104713288	0.5254237288135594	0.8632228563366118	1.0	19/80	17.07%	PITPNM1;CISH;TP53INP2;PIGN;DPM2;IP6K2;PGAP3;INPPL1;MBOAT7;PI4KB;MTMR7;PIK3CB;CDS1;PIGA;PIGL;DPM1;SOCS7;PIGC;IP6K1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Purine Ribonucleotide Transport (GO:0015868)	-0.39740888254160983	-0.9632120256365735	0.5373134328358209	0.862428675934283	1.0	3/15	14.09%	ABCC5;SLC25A17;SLC25A42	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of DNA Metabolic Process (GO:0051053)	-0.34669875996973204	-0.9623723950872106	0.5177664974619289	0.8635911535624275	1.0	8/27	18.52%	MSH2;CDKN1A;MSH6;MSH3;TSPYL2;RPS3;KMT2A;ERCC4	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Bone Resorption (GO:0045124)	0.38384681957205513	0.9622537805967356	0.5131578947368421	0.7546617488844979	1.0	3/15	6.30%	TNFAIP3;S1PR1;UBASH3B	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Phospholipase C Activity (GO:0010863)	0.3752739781883147	0.962125473292356	0.5040650406504065	0.7540637286414416	1.0	5/16	14.94%	FGF2;PDGFRA;P2RY6;LPAR1;FLT1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Catabolic Process (GO:0009896)	0.27940892139005996	0.9619528805346087	0.5247058823529411	0.7535983193254553	1.0	7/59	6.86%	FOXO1;TNFAIP3;CUL4A;PTEN;HSP90AA1;IDE;GSK3B	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of BMP Signaling Pathway (GO:0030513)	-0.37132866062691483	-0.961901479421056	0.5061295971978984	0.863837751943384	1.0	2/16	2.90%	NOTCH1;NUMA1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	-0.3266726107254422	-0.9616820198130372	0.5376146788990825	0.8634458496546676	1.0	9/31	20.70%	PDGFRB;PPP1R15A;HSP90AB1;PPP4R4;MASTL;HSP90B1;TSC1;HTT;CRY2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Left/Right Pattern Formation (GO:0060972)	-0.39929902850376936	-0.9615075504065235	0.5111940298507462	0.8628914185345828	1.0	2/14	9.18%	NOTCH1;MEGF8	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)	-0.40735120650379986	-0.9614899262099315	0.5114503816793893	0.8619268413767098	1.0	5/12	22.72%	LAPTM5;ASS1;JAK3;ILDR2;MIA3	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Signal Transduction (GO:0009966)	-0.2531771377101735	-0.9603434882337722	0.5234899328859061	0.8640372926442729	1.0	15/127	6.81%	PLCE1;POFUT1;TSC2;MDFIC;INTU;TIMP1;PTPN1;RGS3;CD46;SRC;CDK13;LRRK2;CCNK;VHL;IGFBP7	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Rho Protein Signal Transduction (GO:0007266)	0.29691368672893304	0.9600862903291115	0.5144124168514412	0.7571255366400479	1.0	7/41	10.61%	NTN1;ARHGAP5;PHACTR4;ROCK2;EPS8;ARHGAP1;NGFR	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Cadmium Ion (GO:0071276)	0.36240117774004327	0.960009849620525	0.5227272727272727	0.7564134617121078	1.0	4/19	8.14%	CHUK;FOS;SUMO1;MAPK1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Neural Crest Cell Development (GO:0014032)	0.345869979884491	0.9593303107663008	0.4989247311827957	0.757171210955649	1.0	6/23	19.47%	PHACTR4;FAM172A;SEMA4B;KBTBD8;SEMA3A;CORO1C	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)	0.3876812042335459	0.9591636921273009	0.5011135857461024	0.7566654090563688	1.0	5/14	19.71%	FGF2;FLT1;MDK;PDPK1;CCL2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Translation (GO:0045727)	0.26045370467105033	0.9588790791184114	0.5154639175257731	0.7564379355148518	1.0	26/92	23.14%	THBS1;EIF4G3;UHMK1;UQCC2;LARP4;SSB;LARP1B;DDX3X;FXR2;LARP1;KHDRBS1;MTOR;RPS27L;PLD1;METTL5;POLR2G;TRUB2;PAIP1;YTHDF3;YBX1;METTL14;LARP4B;NGRN;TRMT10C;PYM1;YTHDF1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Monoatomic Cation Homeostasis (GO:0055080)	-0.30101993238740543	-0.9583876818006162	0.5125	0.8680048791597365	1.0	7/43	10.32%	LETM2;SLC12A7;ZNHIT1;SLC39A10;SLC39A6;CUTC;SLC39A8	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	0.2784464992388272	0.9581876560324746	0.5179372197309418	0.7571353592004697	1.0	14/63	16.00%	HSPA1A;THBS1;AKR1B1;MEN1;ZMYND11;TRIAP1;BCL2L2;BCL2;DDX3X;PSME3;TGFBR1;RELA;TMBIM1;SH3RF1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Establishment Of Protein Localization To Vacuole (GO:0072666)	-0.36306664164911573	-0.9576315505521918	0.5225225225225225	0.8689679530704525	1.0	2/20	1.13%	VPS37B;VPS13A	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	0.3531746511700505	0.9572566582913905	0.5133333333333333	0.7585129600416959	1.0	6/21	12.33%	CCAR2;CDKN2D;SNAI1;TRIAP1;BCL2;TAF9B	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)	-0.38320838676719204	-0.9567972358383852	0.5300353356890459	0.8700144449133465	1.0	8/17	38.68%	DAAM2;FCHSD2;HAX1;SH3BP1;BRK1;RASA1;GBA2;PFN1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Anterograde Axonal Transport (GO:0008089)	0.30717505630095737	0.9566669057327681	0.5221238938053098	0.7589526379605819	1.0	9/33	15.77%	SNAPIN;KIF5B;TRAK2;KIF1C;AP3D1;BLOC1S4;RAB21;TRAK1;ARL8B	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Ribosomal Large Subunit Biogenesis (GO:0042273)	-0.29975965604122484	-0.9564599474625533	0.517921146953405	0.8699278503493374	1.0	9/48	15.79%	LAS1L;PES1;RPLP0;NVL;RPL10;NOC2L;MDN1;ZNF622;PAK1IP1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304)	0.3855669384230199	0.9559793500882611	0.4943310657596372	0.7596296707761199	1.0	5/14	23.94%	TAOK3;TAOK1;KLHDC10;CARD9;TAOK2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Autophagosome Maturation (GO:1901096)	-0.39003260803014134	-0.9558955271672057	0.5098743267504489	0.8703453464946778	1.0	6/14	23.37%	UVRAG;UBQLN4;SMCR8;CALCOCO2;FYCO1;TECPR1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Phosphatidylinositol Metabolic Process (GO:0046488)	-0.2960402770523587	-0.9557018711464602	0.5226480836236934	0.8698143429040048	1.0	9/47	12.24%	PITPNM1;PDGFRB;PLCD1;PGAP3;INPPL1;MBOAT7;PI4KB;MTMR7;CDS1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Skeletal Muscle Organ Development (GO:0060538)	0.3674795606257524	0.9555217664232032	0.5202702702702703	0.7598849963171268	1.0	6/16	15.98%	SIX4;BVES;SVIL;IGSF8;POPDC3;SIX1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Phagocytosis (GO:0050764)	-0.33755911150391016	-0.9554129728191705	0.5082872928176796	0.8695446690017957	1.0	8/27	16.46%	CALR;GAS6;SCARB1;CD47;LMAN2;FCER1G;SLC11A1;TGM2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	DNA Methylation (GO:0006306)	0.3793600328113146	0.9551690389516085	0.5252747252747253	0.7598296735199258	1.0	3/15	2.91%	FOS;PPM1D;KMT2E	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Mitotic Spindle Assembly (GO:0090307)	-0.30578523172510363	-0.9548223247743192	0.5243243243243243	0.8700583248610838	1.0	14/39	29.32%	STAG1;FLNA;CLASP2;ZNF207;RHOA;PIBF1;SMC1A;ARHGEF10;STAG2;CEP192;SMC3;GOLGA2;INCENP;KIF3B	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Phospholipid Metabolic Process (GO:0006644)	-0.30829595598888054	-0.9542393881875925	0.5255731922398589	0.8705620807838987	1.0	6/39	9.23%	LCP1;FADS1;CLN8;AGPAT5;PLCD1;PLPP1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Glycolytic Process (GO:0045821)	0.41905285467133035	0.9537747459123093	0.5224215246636771	0.7622880412392722	1.0	4/10	18.43%	PRKAA2;ZBTB20;MTOR;ARNT	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Nitrogen Compound Biosynthetic Process (GO:0044271)	0.3350265530335552	0.9535861009407616	0.5428571428571428	0.7618039397753287	1.0	5/21	16.18%	NOS2;SLC7A6;ACER3;CYP1B1;GCH1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Peptidase Activity (GO:0010952)	-0.35996712135795317	-0.9528353364329497	0.5193370165745856	0.8731798121424436	1.0	5/20	11.39%	CTSS;CLDN4;CTSK;GRN;VCP	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Entrainment Of Circadian Clock By Photoperiod (GO:0043153)	-0.3711460863056277	-0.9525398512855758	0.5210526315789473	0.8729793264941276	1.0	12/19	33.84%	BHLHE40;MTA1;PER1;CRTC1;RBM4B;CRY2;PML;PER3;TP53;USP2;CRY1;PER2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	-0.27272827558786666	-0.9523368171456899	0.5669014084507042	0.8724956795877763	1.0	21/82	16.06%	APAF1;DDX5;PPP1R15A;CDKN1A;ZNF385B;MSH6;TMEM117;CASP6;ATP2A3;CUL1;BAG6;ARL6IP5;CD24;BAK1;SFN;STK24;BNIP3;BCL2A1;MOAP1;ZNF622;PRKDC	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	-0.3522276224879809	-0.9521510588403119	0.5152091254752852	0.8719490956395167	1.0	5/20	12.16%	ITGA6;SRC;FZD7;KCTD20;ANG	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144)	0.2874246719312521	0.9521172396560056	0.5131578947368421	0.7642579797055861	1.0	12/50	16.53%	MED21;MED28;TAF4;TAF7;TAF5;SRF;MED20;GTF2A1;TAF1;SETX;MED4;MED1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Receptor-Mediated Endocytosis (GO:0048259)	-0.3355423063203462	-0.9521087012702945	0.5280898876404494	0.8710611535151815	1.0	10/27	23.20%	LRPAP1;PPT1;PIK3CB;BICD1;HIP1R;TNK2;BMP2K;CLU;FLOT1;ARF1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Peptidyl-Lysine Modification (GO:0018205)	-0.27692962929210496	-0.9512371284481466	0.547077922077922	0.8723736284420075	1.0	22/75	23.48%	PLOD3;HDAC4;P3H3;ZMIZ2;SMC5;P3H4;NSMCE2;STX1A;SENP7;SIRT2;VIPAS39;ZBED1;LOX;EGR2;TRIM28;UBE2I;RNF212;TRIM27;SENP6;VPS33B;HDAC9;METTL21A	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	-0.2660100465753504	-0.9510657430149178	0.5474209650582362	0.8718236379255395	1.0	37/106	27.64%	PLK3;PCNT;ERGIC3;GAS6;FLNA;TMEM30B;EMD;B3GAT3;CD81;AKT2;UBE2D3;MIEF2;FZD5;MFF;NPEPPS;HYAL2;CEP290;ARIH2;KCNB1;CIB1;FYN;BCAS3;TRIM28;PRR5L;DMAP1;TM9SF4;USP36;OAZ1;SREBF2;RBM22;ANP32B;XPO4;SORL1;HDAC3;MAVS;IPO5;SAR1B	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Kinase Activity (GO:0043549)	-0.28666850777848735	-0.9507576192352426	0.5289115646258503	0.8716422644646799	1.0	11/57	15.45%	PLCE1;PDGFRB;HLA-DRB1;RBL1;CD74;FGFR3;FGFR1;RBL2;TSPYL2;ZNF16;ZNF622	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Gluconeogenesis (GO:0045721)	-0.42379530948765237	-0.950387592608586	0.5320284697508897	0.8716177965075965	1.0	2/10	9.12%	C1QTNF3;KAT2A	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Glucose Stimulus (GO:0071333)	0.33500269293867746	0.9503073372652634	0.5259593679458239	0.7676246640184577	1.0	5/25	11.79%	PRKAA2;NKX6-1;ZBTB20;PTPRN2;RAB11FIP2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Tubulin Deacetylation (GO:0090043)	0.3764446694295826	0.9502928426422487	0.5232558139534884	0.7667696101192456	1.0	5/14	25.56%	PRKAA2;FNTA;DR1;EP300;YEATS2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	-0.35687579262652847	-0.9499971099097168	0.5437616387337058	0.8715976961635654	1.0	4/21	7.01%	HLA-DRB1;HLA-E;CADM1;RAET1G	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Neural Precursor Cell Proliferation (GO:2000177)	-0.4343970763511581	-0.9496033587504821	0.5582255083179297	0.8716304059035008	1.0	4/10	24.38%	LRRK2;KDM1A;SLC16A2;PROX1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Cell Growth (GO:0030307)	0.2626422907910122	0.9492888141250041	0.5793450881612091	0.7682139306747828	1.0	21/74	21.46%	NTN1;RPS6KA3;SUPV3L1;EXOSC4;TEAD1;RICTOR;SMURF1;BCL2;DDX3X;TAF9B;TGFBR1;MTOR;YAP1;ARMC12;CDKN2AIP;MTPN;TWF2;SFRP1;USP47;RUFY3;GOLGA4	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262)	0.396738172104278	0.9492169860826505	0.4978165938864629	0.7665972325531238	1.0	6/11	36.03%	RFC3;RFC5;PCNA;POLG2;DSCC1;RFC4	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264)	0.396738172104278	0.9492169860826505	0.4978165938864629	0.7665972325531238	1.0	6/11	36.03%	RFC3;RFC5;PCNA;POLG2;DSCC1;RFC4	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	0.34637723359713524	0.9490528389858545	0.5428571428571428	0.7660627760959272	1.0	2/20	7.25%	ERRFI1;SOCS5	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Liver Development (GO:0001889)	-0.3476545664611574	-0.9485853967367682	0.5424354243542435	0.8732355864387367	1.0	3/21	6.70%	XBP1;PRKCSH;CEBPG	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Dendritic Spine Organization (GO:0097061)	-0.38309487591333286	-0.9485648370797227	0.5529622980251346	0.8723015643286876	1.0	5/14	22.41%	ZNF365;DIP2A;FYN;LGMN;MTMR2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Protein Localization To Nucleus (GO:0034504)	0.24924369752921716	0.9484851551501492	0.5746268656716418	0.76649569774314	1.0	23/105	15.98%	MSX1;GBP2;RPF2;NUP107;HHEX;SIX4;PRICKLE1;KPNB1;HEATR3;TPR;ZBTB7A;ARL2BP;NUP50;RRP7A;EIF4ENIF1;AKIRIN2;TOPORS;E2F3;NUP98;NUP85;ARL2;TNPO2;SIX1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	-0.24432733834904866	-0.9483807612613212	0.5974842767295597	0.8717645809492557	1.0	40/167	19.46%	SF3B1;PRPF6;SMU1;SNRNP200;PRPF38A;DDX5;YTHDC1;GPATCH1;GEMIN5;SF3B2;SRSF5;CTNNBL1;PABPC1;DHX38;MFAP1;U2AF2;RBM41;CDC5L;SRSF3;SF3A3;NOVA1;HNRNPM;RBM5;TRA2B;ZMAT2;RNPS1;BUD13;TXNL4A;DDX46;RBM4B;RBM6;SRSF4;HNRNPC;ISY1;DHX16;GPKOW;PRPF8;RBM10;EIF4A3;SNW1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of BMP Signaling Pathway (GO:0030510)	-0.29726796627415303	-0.9482827458513122	0.527927927927928	0.8710519305960555	1.0	6/46	8.29%	CHRD;NOTCH1;SKIL;NUMA1;CHRDL2;UBE2D3	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Adenine Nucleotide Transport (GO:0051503)	-0.3843750061587758	-0.9482237672920059	0.5700934579439252	0.8702520094022168	1.0	3/16	14.09%	ABCC5;SLC25A17;SLC25A42	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Cell Development (GO:0010721)	-0.41463818870372204	-0.9476684037425095	0.524074074074074	0.8706635685681259	1.0	2/12	4.58%	NOTCH1;PTHLH	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Focal Adhesion Assembly (GO:0051893)	0.29183857872884744	0.946294615290962	0.5548245614035088	0.7707766384630002	1.0	8/44	8.88%	THBS1;ITGB1BP1;EFNA5;MAP4K4;PTEN;ROCK2;DYNLL1;ACTG1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Lytic Vacuole Organization (GO:0080171)	-0.3437699455220199	-0.9462069596387761	0.5425531914893617	0.8733402141495754	1.0	8/25	22.29%	GAA;LRRK2;GRN;PI4KB;HPS1;NAGPA;TFEB;TPP1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Osteoblast Differentiation (GO:0045668)	0.32896863719591823	0.9458573418681085	0.5079726651480638	0.7709280587979328	1.0	6/26	7.07%	CDK6;GDF10;SOX9;SKI;MEN1;TRPM4	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Mitochondrial Fission (GO:0000266)	-0.42036576635461176	-0.9458445266505963	0.542907180385289	0.8732959750575569	1.0	2/11	9.39%	MUL1;MFF	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Neural Crest Cell Migration (GO:0001755)	0.38502663364845646	0.9457237886040954	0.5195652173913043	0.7703101218400886	1.0	5/14	19.47%	PHACTR4;FN1;SEMA4B;SEMA3A;CORO1C	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Nitrogen Compound (GO:1901699)	0.3913149659494756	0.9454613127624631	0.54	0.7700256050587615	1.0	3/13	11.78%	DDI2;ATRX;EPG5	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Gene Expression (GO:0010467)	-0.2354312506519495	-0.9447836360870631	0.6085626911314985	0.8750725221198478	1.0	58/256	20.06%	RRBP1;RPL18;RPL8;RPS9;FURIN;EIF4G1;YTHDC1;RBM39;RPS15;HNRNPUL1;HBS1L;AGFG1;RPL28;RPL19;RPLP0;RPL36;RPL35;RPS28;DDX17;RPS14;RPLP2;DIS3;RPS18;RPL10;MRPS7;RPLP1;XPO1;RPS3A;RPL29;NUP214;RPS11;DUSP11;BICD1;NCBP3;RNASEL;RPS19;SRSF3;NOVA1;DDX20;RBM5;RPS3;THOC6;HNRNPD;NXT2;DDX54;NXF1;TGM2;RBM6;MRRF;NUP88;FASTKD2;XRN2;NXT1;NUP160;EIF4A3;THOC1;RPL3;RPL4	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Exit From Mitosis (GO:0007096)	0.39015198456928557	0.9444989208493115	0.5044052863436124	0.7714095943071678	1.0	4/12	11.41%	CDC23;MAD2L1BP;CDC14B;CDC14A	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Determination Of Left/Right Symmetry (GO:0007368)	-0.35372212399207037	-0.9442360936893828	0.5278276481149012	0.8754970786750996	1.0	3/19	11.78%	NOTCH1;MEGF8;RFX3	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Ventricular Septum Morphogenesis (GO:0060412)	0.3382926866671545	0.943710869924944	0.539906103286385	0.7723748322034454	1.0	2/21	1.92%	SOX11;SMAD7	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Transcription By RNA Polymerase III (GO:0006383)	0.32087996089225707	0.9431990633422489	0.5588865096359743	0.7726529552290075	1.0	4/27	7.85%	ZFP36L1;GTF3A;GTF3C6;SNAPC2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Axonogenesis (GO:0007409)	-0.2620071295766533	-0.9429401994884835	0.5779334500875657	0.8778234561122865	1.0	15/102	11.38%	BOC;NOTCH1;AFG3L2;BAIAP2;KIF5C;SHTN1;ROBO2;DAG1;RPS6KA5;HSP90AB1;PLXNA3;S100A6;EPHB6;SEMA4C;EFNA1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260)	0.2813994261430189	0.9428296885176273	0.5355555555555556	0.7726304557365132	1.0	12/52	16.53%	PPM1D;MED21;MED28;TAF4;TAF7;TAF5;SRF;MED20;GTF2A1;TAF1;MED4;MED1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Gliogenesis (GO:0042063)	-0.3887818670218781	-0.9426214735502233	0.5233812949640287	0.8775746783964683	1.0	3/13	7.48%	HAPLN1;VCAN;CD9	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	mRNA Processing (GO:0006397)	-0.23822224253502827	-0.9426191988842426	0.6172839506172839	0.8766016403860086	1.0	45/195	19.46%	SF3B1;PRPF6;SMU1;SNRNP200;PRPF38A;RPRD1A;CMTR1;DDX5;YTHDC1;GPATCH1;GEMIN5;FBXO11;SF3B2;SRSF5;CTNNBL1;PABPC1;DHX38;MFAP1;U2AF2;RBM41;CDC5L;SRSF3;SF3A3;NOVA1;HNRNPM;RBM5;TRA2B;ZMAT2;RNPS1;BUD13;TXNL4A;DDX46;PRPF18;RBM4B;RBM6;SRSF4;HNRNPC;ISY1;DHX16;GPKOW;RNMT;PRPF8;RBM10;EIF4A3;SNW1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Calcium Ion Import (GO:0090279)	-0.40331684948466695	-0.9420270189381151	0.5346153846153846	0.8770533441984925	1.0	2/11	3.11%	PDGFRB;WNK3	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Metaphase Plate Congression (GO:0051310)	-0.2962031192888986	-0.9418650172291492	0.5711743772241993	0.8765288315495517	1.0	4/49	3.79%	KIF18A;CENPQ;NUDC;ZW10	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Neural Tube Closure (GO:0001843)	-0.3474346102624964	-0.9418621498414155	0.5399644760213144	0.8755644297916361	1.0	7/23	11.14%	TSC2;PLXNB2;IFT122;DEAF1;MTHFD1;SEMA4C;MTHFR	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261)	0.2869170106949969	0.941801522521281	0.5454545454545454	0.7741999969170303	1.0	11/47	16.53%	MED21;MED28;TAF4;TAF7;TAF5;SRF;MED20;GTF2A1;TAF1;MED4;MED1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	JNK Cascade (GO:0007254)	-0.36284983074120825	-0.9417480628840655	0.52994555353902	0.8749106700443073	1.0	9/20	30.98%	LRRK2;TNFRSF19;MAP2K7;MAPK10;GPS1;CRKL;MAP3K13;MAPK9;MAP3K11	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)	0.3943429699611922	0.9416658252900069	0.5318181818181819	0.7736124665278651	1.0	4/11	24.80%	TIRAP;MAP3K7;IRAK3;IRAK2	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Vesicle Transport Along Microtubule (GO:0047496)	0.35751620794850947	0.9413190220549988	0.5244444444444445	0.7735938074695705	1.0	4/17	7.79%	KIF5B;CDR2L;TRAK2;KIF1C	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	-0.29932898759242693	-0.9411424385972573	0.5483304042179262	0.8755363765115106	1.0	16/46	22.47%	TBK1;TFRC;EIF4G1;GAS6;RPTOR;HSP90AB1;STK4;FNIP1;MAD2L2;DOCK7;HAX1;PAK1;AXIN1;BRAF;RAF1;PRKD1	Fibrochondrocyte_chondroid	mild_vs_severe	GO_Biological_Process_2023
