source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	condition	is_pain_relevant	pain_categories
Endothelial cells	Fibroblasts	SLIT3	ROBO1	0.4013281	0.0	0.123445004	0.9298657291702073	0.7253705079073633	0.032869745	0.567461	0.005963467576966869	1.0	degenerated	True	pain_receptor:ROBO1
Mast cells	Fibroblasts	TNFSF10	TNFRSF11B	0.3808457	0.79	0.14400133	-0.05858646443172688	0.018030593318756116	0.007625712	0.586257	1.0	1.0	degenerated	True	pain_ligand:TNF
Mast cells	Fibroblasts	TNFSF9	HLA-DPA1	0.48168272	0.0	0.22432257	0.7531506140089541	1.0824574103514413	0.0046580723	0.6387965	0.10350413227990742	1.0	degenerated	True	pain_ligand:TNF
Mast cells	Fibroblasts	TNFSF9	TRAF2	0.37719598	0.0	0.14199585	1.1710619988070252	1.0934401887394882	0.0645988	0.58455503	0.005963467576966869	1.0	degenerated	True	pain_ligand:TNF
Mast cells	Fibroblasts	VEGFA	EGFR	0.3918088	0.79	0.11314626	-0.0809334378431866	0.21647214156426087	0.008148457	0.55674016	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	Fibroblasts	VEGFA	GPC1	0.42644233	0.84	0.15420268	-0.14185839106090897	0.216580967047869	0.006916726	0.5945328	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	Fibroblasts	VEGFA	ITGAV	0.5019222	0.85	0.24368048	-0.17591675904273227	0.06479381314520505	0.0036587133	0.6482899	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	Fibroblasts	VEGFA	SIRPA	0.40006793	0.88	0.12293706	-0.1883721127478859	0.05975405844889542	0.0023839413	0.566955	1.0	1.0	degenerated	True	pain_ligand:VEGFA
AF_inner	NP_mature_chondrocyte	VEGFB	ADRB2	0.41981253	0.04	0.17598411	0.08818513613809009	-0.024739670181301132	0.0068188645	0.6103536	0.7859899826324098	1.0	degenerated	True	pain_ligand:VEGFB
AF_inner	NP_notochordal	ADAM17	IL6R	0.494762	0.0	0.18056093	0.39165391681089495	0.6252613580084738	0.008776768	0.6134022	0.0605753093926844	1.0	degenerated	True	pain_receptor:IL6R
Mast cells	Fibroblasts	RTN4	NGFR	0.44300568	1.0	0.19224682	1.2109616697223071	0.08708192712211127	0.0067505464	0.620811	1.0	1.0	degenerated	True	pain_receptor:NGFR
Mast cells	Fibroblasts	TNF	FAS	0.41214085	0.0	0.16983093	1.0273006679053232	1.2439305631427244	0.008017684	0.60611326	0.08560063605984715	1.0	degenerated	True	pain_ligand:TNF
Mast cells	Fibroblasts	TNF	TRADD	0.37765363	0.0	0.14177606	0.8766465203936841	1.1225071137644045	0.010104506	0.58436686	0.03519183565355915	1.0	degenerated	True	pain_ligand:TNF
Mast cells	Fibroblasts	TNF	TRAF2	0.3835888	0.0	0.14660423	1.6071192068555866	1.337339836080206	0.03895585	0.5884279	0.0016885025998825234	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Macrophages	TNF	TNFRSF1A	0.37335283	0.18	0.13936038	0.4871565033623445	0.28201896927264636	0.0034509469	0.58227843	0.8980107319552925	1.0	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Tem/Effector helper T cells	Macrophages	TNFSF10	RIPK1	0.43772188	0.0	0.17029986	0.5083109591460029	0.7432260359547616	0.01641795	0.6064424	0.011266199224409535	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Macrophages	TNFSF10	TNFRSF10B	0.39818087	0.05	0.14722574	0.28469915003631185	0.4293326184743367	0.010046656	0.58894	0.2207665811323996	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Mast cells	TNF	FAS	0.47657514	0.0	0.2152701	1.1532179235874416	1.460466180746927	0.010162859	0.6340308	0.034290655573547595	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Mast cells	VEGFB	ADRB2	0.37212837	0.61	0.13823912	0.017252592179007126	0.43343597818309265	0.0053563574	0.58129555	1.0	1.0	degenerated	True	pain_ligand:VEGFB
Mast cells	Fibroblasts	CXCL1	ADRA2A	0.5058745	0.0	0.2281935	2.6848153476028553	0.8370692886887271	0.035545293	0.64076793	0.005963467576966869	1.0	degenerated	True	pain_ligand:CXCL1
Endothelial cells	Fibroblasts	TNFSF10	TNFRSF11B	0.5083454	0.56	0.23288494	0.1692031383809564	-0.1841437022399801	0.012332618	0.64310676	1.0	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	Macrophages	ANGPT2	ITGA5_ITGB1	0.54117703	0.0	0.1768301	0.8599488996763679	0.7591639359643394	0.010141153	0.61092365	0.03464902454615471	1.0	degenerated	True	pain_ligand:ANGPT2
Mast cells	Endothelial cells	TNF	VSIR	0.33426726	0.0	0.10648182	0.6354173694328424	0.8081897086754709	0.0021256364	0.54923713	0.10350413227990742	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Memory B cells	TNFSF10	TNFRSF10A	0.3932252	0.0	0.14433385	0.7609891004141359	0.9770617215005749	0.014463288	0.58653665	0.007128608221853787	1.0	degenerated	True	pain_ligand:TNF
AF_inner	NP_mature_chondrocyte	PDGFC	FLT1	0.41003507	0.0	0.15807351	0.2995350538841122	0.3231043897507978	0.011248803	0.5975175	0.11405773154966059	1.0	degenerated	True	pain_receptor:FLT1
Mast cells	Endothelial cells	TNFSF10	TNFRSF10B	0.41091794	0.01	0.16884868	0.31453192891634674	0.8746594149039262	0.011522202	0.60542065	0.11458311243323929	1.0	degenerated	True	pain_ligand:TNF
Mast cells	Endothelial cells	TNFSF10	TNFRSF10D	0.44000453	0.01	0.19288161	0.3135264444112152	0.9004467075619857	0.0173535	0.6211989	0.11458311243323929	1.0	degenerated	True	pain_ligand:TNF
Mast cells	Endothelial cells	TNFSF9	HLA-DPA1	0.39560354	0.0	0.15649946	0.5560403678778663	1.1279804683887527	0.0032497211	0.59631354	0.12097972572466513	1.0	degenerated	True	pain_ligand:TNF
Mast cells	Endothelial cells	VEGFA	ITGA9	0.47032756	0.41	0.20622653	0.8787473757950857	0.6410071601710732	0.028273446	0.6290374	0.14989903186123318	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	Endothelial cells	VEGFA	ITGAV	0.5067198	0.93	0.24936786	-0.16955019706008914	0.13000054782823256	0.0037441058	0.6509156	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	Endothelial cells	VEGFA	ITGB3	0.41647232	0.55	0.14238368	0.782410756085273	0.5386913851792512	0.018908523	0.5848862	0.2681627965029888	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	Endothelial cells	VEGFA	NRP2	0.517233	0.97	0.26183075	-0.233292779020251	0.02422588606484255	0.0035051014	0.6564358	1.0	1.0	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
AF_inner	NP_mature_chondrocyte	NGF	MAGED1	0.4597553	0.0	0.121529095	0.0959492423465719	0.053743855023014764	0.016702706	0.5655404	0.5556875551553525	1.0	degenerated	True	pain_ligand:NGF
Mast cells	Endothelial cells	TNF	NOTCH1	0.4751769	0.0	0.22110994	1.5744004695939835	1.6225689590372965	0.016922647	0.6371306	0.005963467576966869	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	Macrophages	CXCL8	SDC2	0.52102965	0.98	0.18813479	-0.17869499582023768	-0.7634655555995181	0.0011767261	0.61826277	1.0	1.0	degenerated	True	pain_ligand:CXCL8
Mast cells	DC	TNFSF10	TNFRSF10D	0.42043138	0.08	0.1767092	0.283684681123766	0.8106773004192289	0.015898472	0.61084235	0.2799514982977906	1.0	degenerated	True	pain_ligand:TNF
Mast cells	DC	VEGFA	ITGAV	0.5148902	0.85	0.25905344	-0.15870818845682644	0.1663899769234164	0.0038895288	0.65523225	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	DC	TNF	VSIR	0.4164004	0.01	0.17329603	0.7474924635626712	0.9768420179662641	0.003459411	0.6085217	0.4083056510520101	1.0	degenerated	True	pain_ligand:TNF
Mast cells	DC	CXCL8	SDC3	0.5166395	0.07	0.26025316	0.7836214703437515	0.5670219789904684	0.011203409	0.655754	0.2606939141756345	1.0	degenerated	True	pain_ligand:CXCL8
Mast cells	Classical monocytes	TNFSF10	TNFRSF10C	0.37988132	0.0	0.14320451	0.9914344083705046	1.41795397236741	0.072054826	0.58558387	0.005963467576966869	1.0	degenerated	True	pain_ligand:TNF
Mast cells	CD16+ NK cells	TNFSF9	HLA-DPA1	0.36869076	0.01	0.13529445	0.49441342952803596	1.3021388994002048	0.0028093979	0.57867306	0.7703282833540853	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	NK cells	TNF	VSIR	0.3213766	0.02	0.10113704	0.5735396193672331	0.3829424430569915	0.0020189416	0.5428546	0.9130694690029543	1.0	degenerated	True	pain_ligand:TNF
Mast cells	AF_outer	VEGFA	SIRPA	0.45704272	0.86	0.19047798	-0.09566285169041105	0.18129712667989706	0.0036936654	0.6197224	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	AF_outer	TNFSF10	TNFRSF10B	0.3312446	0.08	0.103018165	0.18394975830622323	0.5754870578064915	0.0070299394	0.5451404	0.2799514982977906	1.0	degenerated	True	pain_ligand:TNF
Mast cells	AF_outer	TNFSF10	TNFRSF10D	0.3567955	0.08	0.12412974	0.1866629671039713	0.6781469025138824	0.011167915	0.5681398	0.2799514982977906	1.0	degenerated	True	pain_ligand:TNF
Mast cells	AF_outer	VEGFA	EGFR	0.41476715	0.8	0.1403623	-0.030015313570807473	0.4524552786071482	0.010108476	0.5831494	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	AF_outer	VEGFA	GPC1	0.46816474	0.83	0.20366262	-0.07108255673023706	0.3642804120688478	0.009135241	0.62757653	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Macrophages	TNFSF10	TNFRSF10A	0.43652105	0.0	0.13690934	0.6512454118720552	0.6914446111484529	0.013719299	0.58011883	0.009242661246523736	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	Macrophages	TNFSF10	TNFRSF10D	0.4271246	0.0	0.124353275	0.3272890610251429	0.3333595137035181	0.011188026	0.5683605	0.10684571037390017	1.0	degenerated	True	pain_ligand:TNF
Mast cells	AF_outer	TNF	TNFRSF1A	0.5172235	0.0	0.2553143	0.7098848015476331	0.9214782592209239	0.006322285	0.65358824	0.10350413227990742	1.0	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Endothelial cells	Macrophages	VEGFA	ITGAV	0.4890813	0.99	0.14955585	-0.12207184000978122	-0.36307217704030526	0.0022454895	0.59083945	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Macrophages	VEGFA	ITGB1	0.569969	1.0	0.18024045	-0.52141519722286	-1.0069698838212728	0.0008233775	0.61319155	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Macrophages	VEGFA	NRP2	0.56615233	0.98	0.1787926	-0.13647842347813724	-0.4935482552393555	0.0023934785	0.61223465	1.0	1.0	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Endothelial cells	Macrophages	VEGFA	SIRPA	0.46061465	0.99	0.13875708	0.041534104608136224	-0.3319961329697255	0.0026907162	0.58175063	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	AF_mechanical_stress	VEGFA	GPC1	0.47779924	0.79	0.21508384	-0.05473899577361857	0.275538893225043	0.009647537	0.6339304	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	AF_mechanical_stress	VEGFA	SIRPA	0.3958805	0.95	0.117973045	-0.19518596086006687	0.05170503016562694	0.0022876814	0.56188846	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	AF_mechanical_stress	TNF	TRADD	0.32635283	0.0	0.10004354	0.7615988368704389	1.077620164550096	0.0071301935	0.5415054	0.10350413227990742	1.0	degenerated	True	pain_ligand:TNF
Mast cells	AF_mechanical_stress	TNF	VSIR	0.4157678	0.0	0.17278141	0.7466291670379914	0.9032572661396104	0.003449138	0.6081674	0.10350413227990742	1.0	degenerated	True	pain_ligand:TNF
Mast cells	AF_mechanical_stress	TNFSF10	TNFRSF10B	0.42089218	0.01	0.17708994	0.33087927346371765	0.8075573267321998	0.012084584	0.6110982	0.11458311243323929	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	NP_mature_chondrocyte	TNF	TNFRSF1A	0.43820956	0.0	0.18705605	0.5663322778623728	0.32138366046998035	0.004632023	0.61758393	0.46816626741252576	1.0	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Tem/Effector helper T cells	NP_mature_chondrocyte	TNF	VSIR	0.32813913	0.0	0.10611021	0.5827674382075418	0.2746165426205376	0.0021182182	0.5488044	0.7021844369986862	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	NP_mature_chondrocyte	TNFSF10	TNFRSF10D	0.36272937	0.11	0.12653802	0.17981557529425568	0.2933431594401154	0.011384588	0.5704955	0.33308060275297247	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	NP_mature_chondrocyte	VEGFB	ADRB2	0.3962561	0.49	0.15544814	0.060260563810021234	0.059736361870895316	0.006023156	0.59550196	0.9055923023215635	1.0	degenerated	True	pain_ligand:VEGFB
Endothelial cells	Mast cells	VEGFA	CD44	0.62667704	1.0	0.20175253	-0.32898590799392197	-0.16277322836247554	0.0006986999	0.6264747	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Mast cells	AF_inner	VEGFA	SIRPA	0.4339806	0.91	0.16313894	-0.13318919450517694	0.1415843544345914	0.0031635186	0.60130435	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Tem/Effector helper T cells	NP_notochordal	ADAM10	IL6R	0.5102496	0.0	0.20373644	0.37494544889691517	0.6635606192399195	0.0038005693	0.62761897	0.3597915525928817	1.0	degenerated	True	pain_receptor:IL6R
Mast cells	AF_inner	TNF	TNFRSF1A	0.40756485	0.0	0.16610843	0.5760161953762826	0.7394241086823387	0.004113302	0.6034646	0.10781231068960617	1.0	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Mast cells	AF_inner	TNFSF10	TNFRSF10B	0.35951218	0.02	0.12637441	0.23027937492880288	0.7367199113868899	0.008623765	0.570337	0.14989686201302985	1.0	degenerated	True	pain_ligand:TNF
Mast cells	AF_inner	TNFSF10	TNFRSF10D	0.39291745	0.02	0.15397568	0.24173621113893778	0.7938827023125119	0.013853145	0.59435517	0.14989686201302985	1.0	degenerated	True	pain_ligand:TNF
Mast cells	AF_inner	VEGFA	GPC1	0.450127	0.85	0.18227975	-0.10168085222255954	0.2237671569690648	0.008176117	0.61452496	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Tem/Effector helper T cells	NP_notochordal	TNF	TNFRSF1A	0.40183145	0.01	0.16030358	0.5219226309946826	0.4861617100523943	0.003969558	0.59920084	0.6748895594552814	1.0	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Tem/Effector helper T cells	NP_notochordal	TNFSF10	TNFRSF10A	0.3546356	0.0	0.12181491	0.6422113596592129	0.9064995400019701	0.012206728	0.5658289	0.015418623844636934	1.0	degenerated	True	pain_ligand:TNF
Macrophages	Tem/Trm cytotoxic T cells	TNFSF13B	HLA-DPB1	0.47135097	0.0	0.21964547	0.797276999985563	0.9649003974038691	0.0052033225	0.6363621	0.10350413227990742	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	Memory B cells	VEGFA	ITGB1	0.3577699	1.0	0.099743105	-0.7227661590135469	-1.042999665662339	0.0004556482	0.54113203	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Endothelial cells	NK cells	CXCL8	SDC2	0.44722813	0.99	0.15383951	-0.2549703680281425	-0.9778981605710151	0.0009622195	0.59424853	1.0	1.0	degenerated	True	pain_ligand:CXCL8
Tem/Effector helper T cells	Naive B cells	TNF	VSIR	0.36305803	0.03	0.13178958	0.6304161626182897	0.6164708173795234	0.0026308412	0.5754702	0.9522532645051041	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Naive B cells	TNFSF10	TNFRSF10A	0.48243222	0.0	0.19639055	1.0355655244702036	1.0274682762489349	0.019679744	0.6233178	0.005963467576966869	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Naive B cells	TNF	NOTCH1	0.3449652	0.0	0.1184841	1.1043145077739656	0.9794511652826645	0.009068181	0.5624204	0.05367623040358252	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Plasma cells	ADAM10	IL6R	0.5132598	0.01	0.20537585	0.37937820577446363	0.608920376501614	0.0038311512	0.62855494	0.7264162515100088	1.0	degenerated	True	pain_receptor:IL6R
Macrophages	Tcm/Naive helper T cells	TNFSF13B	TFRC	0.3707951	0.26	0.13495953	0.38450595873641435	0.3225846403016146	0.0045765066	0.57837087	0.565885135056991	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Plasma cells	TNF	VSIR	0.45859814	0.0	0.2020498	0.7607857382895336	0.6582062082626248	0.0040334063	0.626647	0.13489754265025974	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	NK cells	TNFSF10	RIPK1	0.46009195	0.0	0.16840602	0.5031275005060722	0.6581101971112768	0.016235372	0.60510707	0.01182973047405372	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	NK cells	VEGFA	ITGAV	0.45085973	1.0	0.13505656	-0.17279193528249467	-0.45919863365336755	0.0020277917	0.5784585	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Endothelial cells	NP_mature_chondrocyte	ADAM10	IL6R	0.36625543	0.0	0.1097228	0.1868684041298059	0.023367064370344692	0.0020468065	0.55294585	1.0	1.0	degenerated	True	pain_receptor:IL6R
Tem/Effector helper T cells	Plasma cells	TNF	TRADD	0.393572	0.0	0.15422957	0.8851986076358044	0.8022024892388683	0.010992081	0.5945537	0.02487839400740465	1.0	degenerated	True	pain_ligand:TNF
Macrophages	Small pre-B cells	TNFSF12	TNFRSF12A	0.36636385	0.93	0.12184153	-0.29832894050296604	-0.3124121512614749	0.003087211	0.5658558	1.0	1.0	degenerated	True	pain_ligand:TNF
Macrophages	Small pre-B cells	TNFSF13B	TFRC	0.4755428	0.24	0.22317575	0.5074085365692379	0.6005997425539836	0.0075679375	0.638205	0.5377712525974897	1.0	degenerated	True	pain_ligand:TNF
Macrophages	Small pre-B cells	TNFSF9	HLA-DPA1	0.5744484	0.01	0.18058012	0.9868761121348286	1.035164249015823	0.0037497575	0.6134148	0.20368866372392314	1.0	degenerated	True	pain_ligand:TNF
Macrophages	Small pre-B cells	PDGFC	FLT1	0.41582102	0.13	0.17194848	0.2957537021222412	0.3555311602754394	0.0122361705	0.6075915	0.36459582607180374	1.0	degenerated	True	pain_receptor:FLT1
Tem/Effector helper T cells	Tcm/Naive helper T cells	TNF	SEMA4C	0.34369814	0.0	0.1175523	0.9505980967820578	1.1103584511797173	0.010786602	0.56144863	0.02688042485326314	1.0	degenerated	True	pain_ligand:TNF
Macrophages	Plasma cells	TNFSF13B	CD40	0.4510223	0.0	0.20252511	0.925970606915233	0.7995363814233639	0.016808303	0.62692183	0.005963467576966869	1.0	degenerated	True	pain_ligand:TNF
AF_inner	Mast cells	VEGFB	ADRB2	0.3956848	0.47	0.15650164	0.045177164507075984	0.3489599461308962	0.0060639763	0.5963152	0.875492967772131	1.0	degenerated	True	pain_ligand:VEGFB
AF_inner	Mast cells	NGF	KIDINS220	0.43978617	0.03	0.11513848	0.21472230204706394	0.6133951564341278	0.008419433	0.5588928	0.1760704091790426	1.0	degenerated	True	pain_ligand:NGF
AF_inner	Macrophages	TNFSF10	RIPK1	0.39234856	0.0	0.11733385	0.42724746826105964	0.5190191036486909	0.0113117015	0.56121963	0.0270294300522064	1.0	degenerated	True	pain_ligand:TNF
AF_inner	Macrophages	TNFSF10	TNFRSF10B	0.35280755	0.02	0.10143615	0.20363565915136858	0.20512568616826593	0.0069219833	0.543221	0.24472511481655446	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	NP_mature_chondrocyte	PDGFA	PDGFRA	0.38825828	0.0	0.14985627	0.1582257712432064	0.10272187259789461	0.01744957	0.591082	0.43566506000859523	1.0	degenerated	True	pain_ligand:PDGFA
Endothelial cells	NP_mature_chondrocyte	PIGF	FLT1	0.35635567	0.0	0.10328716	0.2854956694097271	0.36111699394550484	0.01634599	0.5454637	0.08850644131782628	1.0	degenerated	True	pain_receptor:FLT1
Tem/Effector helper T cells	Tem/Temra cytotoxic T cells	TNF	FAS	0.43733674	0.0	0.18641417	1.0612195103693716	1.1813988991036393	0.008800576	0.61717796	0.05995259895282525	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Tem/Temra cytotoxic T cells	TNF	NOTCH1	0.32691705	0.0	0.1052115	1.0392311345014487	0.9551352937345257	0.008052361	0.547751	0.08400830444448773	1.0	degenerated	True	pain_ligand:TNF
Tem/Effector helper T cells	Tem/Temra cytotoxic T cells	TNF	VSIR	0.32561684	0.03	0.104255326	0.5793256705743839	0.44977305414049207	0.0020811902	0.54662	1.0	1.0	degenerated	True	pain_ligand:TNF
AF_inner	Macrophages	NGF	KIDINS220	0.48233503	0.0	0.12875517	0.2725270224759252	0.30447261725111047	0.009415145	0.5726223	0.12805714223130282	1.0	degenerated	True	pain_ligand:NGF
Endothelial cells	NP_mature_chondrocyte	TNFSF10	RIPK1	0.46727234	0.0	0.17800085	0.5179112159274664	0.5999599956188023	0.017160373	0.6117076	0.014302201901047895	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	NP_mature_chondrocyte	TNFSF10	TNFRSF10B	0.46542448	0.0	0.17553164	0.4226877807876519	0.447646647966341	0.011978245	0.6100474	0.047373123853904346	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	NP_mature_chondrocyte	VEGFA	CD44	0.5725831	1.0	0.18123208	-0.38228892804521664	-0.9035409215978679	0.00062763446	0.613842	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Endothelial cells	NP_mature_chondrocyte	VEGFA	ITGAV	0.38551968	1.0	0.110269934	-0.259498254222196	-0.6762852643831827	0.0016556355	0.55356055	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Endothelial cells	NP_mature_chondrocyte	VEGFA	NRP2	0.6333976	0.99	0.20430195	-0.05771162518011386	-0.39267998017596306	0.0027349696	0.62794274	1.0	1.0	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
AF_inner	Macrophages	GRN	TNFRSF1A	0.46981916	1.0	0.21248291	-0.27014318689683986	-0.5568614965157601	0.0024279864	0.6325176	1.0	1.0	degenerated	True	pain_receptor:TNFRSF1A
AF_inner	Macrophages	IL11	IL6R	0.50834155	0.0	0.15041474	0.44904946439481536	0.4346808294911574	0.009996129	0.59153146	0.051844627026019136	1.0	degenerated	True	pain_receptor:IL6R
Tem/Temra cytotoxic T cells	AF_inner	ADAM10	IL6R	0.4618894	0.0	0.19036208	0.33640755589715227	0.43482269780871546	0.003551079	0.61965066	0.4586711001930728	1.0	degenerated	True	pain_receptor:IL6R
Macrophages	NP_mature_chondrocyte	TNFSF13B	HLA-DPB1	0.33721113	0.0	0.10667585	0.5578840016870211	0.3994658335312636	0.0025271126	0.5494625	0.5439696720281794	1.0	degenerated	True	pain_ligand:TNF
Tem/Temra cytotoxic T cells	AF_inner	TNF	VSIR	0.48170102	0.0	0.16424221	1.2169730633284184	0.7183672077353602	0.0032786748	0.602112	0.10350413227990742	1.0	degenerated	True	pain_ligand:TNF
Macrophages	NP_mature_chondrocyte	VEGFB	ADRB2	0.4502014	0.33	0.20247646	0.12420876155321628	0.17270596384435105	0.007845365	0.62689364	0.673360931494747	1.0	degenerated	True	pain_ligand:VEGFB
Endothelial cells	NP_notochordal	VEGFA	CD44	0.39713082	1.0	0.1146746	-0.5551754575337329	-0.8832854556285216	0.0003971357	0.5583951	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Macrophages	NP_mature_chondrocyte	TNF	SEMA4C	0.7292764	0.0	0.16452044	2.424636606908442	1.4108192777558624	0.015096399	0.6023147	0.005963467576966869	1.0	degenerated	True	pain_ligand:TNF
Macrophages	NP_mature_chondrocyte	TNF	TRADD	0.7331523	0.0	0.1748717	2.319551345189481	1.301856782877286	0.012463264	0.60959923	0.014061125091438607	1.0	degenerated	True	pain_ligand:TNF
Macrophages	NP_mature_chondrocyte	PDGFA	PDGFRA	0.33348733	0.5	0.10406105	0.04222732840593563	0.031076784504717958	0.01211708	0.54638886	0.9218347281520023	1.0	degenerated	True	pain_ligand:PDGFA
Macrophages	NP_mature_chondrocyte	PDGFC	FLT1	0.4785468	0.0	0.22799808	0.4102955913660362	0.45700744558824563	0.016224764	0.64066935	0.04416543919024467	1.0	degenerated	True	pain_receptor:FLT1
Tem/Temra cytotoxic T cells	AF_mechanical_stress	TNF	SEMA4C	0.44803947	0.0	0.11428356	1.3913762253065292	1.0945139396554058	0.010486662	0.55797386	0.03021123547326553	1.0	degenerated	True	pain_ligand:TNF
AF_inner	Fibroblasts	VEGFA	ITGB3	0.73340523	0.0	0.20641528	0.8069187124468873	0.4475358606688663	0.027411908	0.62914413	0.0474164611856441	1.0	degenerated	True	pain_ligand:VEGFA
AF_inner	Fibroblasts	VEGFA	TYRO3	0.73340523	0.0	0.20641528	0.49842657889150116	0.4070068933973056	0.03104834	0.62914413	0.06342426162539898	1.0	degenerated	True	pain_ligand:VEGFA
AF_inner	Macrophages	ADAM17	IL6R	0.5391491	0.0	0.20198469	0.457017035299695	0.46078720346294477	0.00981814	0.62660927	0.04297538667577586	1.0	degenerated	True	pain_receptor:IL6R
AF_inner	Fibroblasts	TNFSF12	TNFRSF12A	0.54742527	0.74	0.14437534	-0.17204021587110907	-0.39559496372614694	0.0036581713	0.5865715	1.0	1.0	degenerated	True	pain_ligand:TNF
AF_inner	Fibroblasts	TNFSF9	HLA-DPA1	0.40370446	0.0	0.13551973	0.5907152187542929	0.44947649039476223	0.0028140757	0.5788759	0.4291975094767935	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	NP_stressed_degenerative	TNFSF10	TNFRSF10B	0.48336065	0.0	0.19949895	0.452084684394401	0.924872883997298	0.01361377	0.62515956	0.018319583714784926	1.0	degenerated	True	pain_ligand:TNF
Tem/Temra cytotoxic T cells	AF_mechanical_stress	TNF	TRADD	0.49401775	0.0	0.18252206	1.3707610444725107	1.1086566686878823	0.013008512	0.61468226	0.01168501434692576	1.0	degenerated	True	pain_ligand:TNF
Endothelial cells	NP_stressed_degenerative	VEGFA	CD44	0.46629348	1.0	0.14091133	-0.4870242651331768	-0.5751145801236967	0.0004879975	0.58362377	1.0	1.0	degenerated	True	pain_ligand:VEGFA
Macrophages	NP_mature_chondrocyte	ADAM10	IL6R	0.4447316	0.0	0.14268054	0.3174622133089161	0.16403735425326482	0.0026616114	0.58513904	1.0	1.0	degenerated	True	pain_receptor:IL6R
Macrophages	NK cells	TNFSF13B	HLA-DPB1	0.34881848	0.0	0.116451316	0.5785991597531613	0.4736325507271255	0.00275869	0.56028986	0.3779394960343805	1.0	degenerated	True	pain_ligand:TNF
Tem/Temra cytotoxic T cells	AF_outer	TNF	TRADD	0.47958148	0.0	0.16109648	1.338386175719685	1.123708558732158	0.011481492	0.5997932	0.02078236191871191	1.0	degenerated	True	pain_ligand:TNF
Tem/Temra cytotoxic T cells	AF_outer	TNF	VSIR	0.48925024	0.0	0.17544635	1.2272742034373931	0.570378821787012	0.0035023368	0.6099896	0.2243758489943814	1.0	degenerated	True	pain_ligand:TNF
