source_healthy	target_healthy	ligand_complex_healthy	receptor_complex_healthy	lr_means_healthy	cellphone_pvals_healthy	expr_prod_healthy	scaled_weight_healthy	lr_logfc_healthy	spec_weight_healthy	lrscore_healthy	specificity_rank_healthy	magnitude_rank_healthy	condition_healthy	is_pain_relevant_healthy	pain_categories_healthy	interaction_key	source_degen	target_degen	ligand_complex_degen	receptor_complex_degen	lr_means_degen	cellphone_pvals_degen	expr_prod_degen	scaled_weight_degen	lr_logfc_degen	spec_weight_degen	lrscore_degen	specificity_rank_degen	magnitude_rank_degen	condition_degen	is_pain_relevant_degen	pain_categories_degen	rank_diff
AF_outer	Fibroblast_like	ADAM9	ITGB5	0.76290107	0.0	0.5820029	0.6042905268377764	0.49883522797061974	0.02881187	0.7366883	0.013543634859531613	1.0	healthy	False		AF_outer|Fibroblast_like|ADAM9|ITGB5	AF_outer	Fibroblast_like	ADAM9	ITGB5	0.71484464	0.0	0.49477294	0.324607968939577	0.2524391072333886	0.016878545	0.7161118	0.06267074443374959	0.8746642280468508	degenerated	False		0.12533577195314916
Fibroblast_like	Fibrochondrocyte_fibroid	COL1A2	ITGA2_ITGB1	1.0242041	0.0	0.51918536	0.4770229012649414	0.371287706216504	0.032099355	0.72546196	0.020877195392850097	0.6478843540274435	healthy	False		Fibroblast_like|Fibrochondrocyte_fibroid|COL1A2|ITGA2_ITGB1	Fibroblast_like	Fibrochondrocyte_fibroid	COL1A2	ITGA2_ITGB1	1.2328235	0.0	0.35441914	0.38774241927071235	0.23980852009819772	0.024633542	0.6810163	0.07097994347788754	0.5224921906427169	degenerated	False		0.12539216338472658
																NP_fibrocartilaginous|AF_inner|ADAM17|ITGA5	NP_fibrocartilaginous	AF_inner	ADAM17	ITGA5	0.26236686	1.0	0.068827346	-0.057910533105025024	-0.17267662307561094	0.0034409633	0.48475647	1.0	0.8745921475581155	degenerated	False		0.12540785244188446
Fibrochondrocyte_chondroid	AF_outer	CALM1	PTPRA	0.88128155	1.0	0.6930571	-0.2454074496580721	-0.22780115635436216	0.0041333856	0.75327295	1.0	0.6923904812048531	healthy	False		Fibrochondrocyte_chondroid|AF_outer|CALM1|PTPRA	Fibrochondrocyte_chondroid	AF_outer	CALM1	PTPRA	0.9520521	1.0	0.6424587	-0.19012905159550333	0.004965728332605335	0.0060266834	0.74189806	1.0	0.5669768655377295	degenerated	False		0.1254136156671236
NP_stressed	NP_fibrocartilaginous	FGF13	FGFR1	0.37555903	1.0	0.057525035	-0.22987250132344964	-0.5157123966783691	0.0025759656	0.46796852	1.0	0.7672381026027008	healthy	False		NP_stressed|NP_fibrocartilaginous|FGF13|FGFR1	NP_stressed	NP_fibrocartilaginous	FGF13	FGFR1	0.5756242	0.0	0.22470969	0.13184957872272507	0.15776877653747728	0.009690503	0.6296256	0.19770773453635987	0.6418220455538182	degenerated	False		0.1254160570488826
NP_fibrocartilaginous	Fibroblast_like	COL6A3	ITGA2_ITGB1	0.8729372	0.0	0.42674077	0.5254884270385304	0.5934052079653421	0.034037914	0.7055102	0.013543634859531613	0.7794961147148695	healthy	False		NP_fibrocartilaginous|Fibroblast_like|COL6A3|ITGA2_ITGB1	NP_fibrocartilaginous	Fibroblast_like	COL6A3	ITGA2_ITGB1	0.91200423	0.0	0.40478164	0.46259317652503795	0.5541450742126492	0.04235693	0.6952713	0.015267623538825359	0.6540765381115924	degenerated	False		0.12541957660327707
																AF_inner|unassigned|TGS1|RXRA	AF_inner	unassigned	TGS1	RXRA	0.53306556	0.0	0.18317339	0.33962346115906394	0.977166913031106	0.015771955	0.60549706	0.01595002690397099	0.8744503130499646	degenerated	False		0.12554968695003543
Fibrochondrocyte_chondroid	Fibrochondrocyte_stressed	NAMPT	INSR	0.33292642	0.97	0.106347375	-0.07471976474224647	-0.17330383605368888	0.0025558928	0.54461694	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|Fibrochondrocyte_stressed|NAMPT|INSR	Fibrochondrocyte_chondroid	Fibrochondrocyte_stressed	NAMPT	INSR	0.50065744	0.82	0.24486925	0.047995258564767995	-0.04554120812776835	0.0050405446	0.6395862	1.0	0.8744503130499646	degenerated	False		0.12554968695003543
NP_fibrocartilaginous	NP_mature_chondrocyte	COL18A1	GPC1	0.5065867	0.0	0.24151303	0.34534822351612493	0.5116190292186118	0.014298588	0.6431472	0.03533777387805739	0.7541158436751176	healthy	False		NP_fibrocartilaginous|NP_mature_chondrocyte|COL18A1|GPC1	NP_fibrocartilaginous	NP_mature_chondrocyte	COL18A1	GPC1	0.2353243	0.0	0.055279076	0.05827063866991858	0.05366301582360225	0.008113808	0.457454	0.38904939917857434	0.628557386138854	degenerated	False		0.1255584575362636
AF_outer	NP_notochordal	GNAI2	IGF1R	0.8920584	0.0	0.6024889	0.4476182181359881	0.6448149813298414	0.012231406	0.7400297	0.07529084686727408	0.6668560108132084	healthy	False		AF_outer|NP_notochordal|GNAI2|IGF1R	AF_outer	NP_notochordal	GNAI2	IGF1R	0.6587735	0.0	0.2483422	0.06547327161462803	0.16998962660618105	0.007210026	0.6412078	0.5699079087885894	0.5412924027925379	degenerated	False		0.12556360802067057
Fibroblast_like	AF_outer	COL5A1	ITGA2_ITGB1	0.35021725	0.0	0.07741901	0.18864440541774047	0.05413626593135423	0.013299765	0.50505096	0.3714966459003889	1.0	healthy	False		Fibroblast_like|AF_outer|COL5A1|ITGA2_ITGB1	Fibroblast_like	AF_outer	COL5A1	ITGA2_ITGB1	0.32493144	0.97	0.068814114	-0.01211876117347404	-0.25089453462536726	0.011846456	0.4847324	1.0	0.8743989117513156	degenerated	False		0.12560108824868443
Fibroblast_like	NP_mature_chondrocyte	FN1	ITGA5_ITGB1	1.0686977	1.0	0.39026004	-0.23924912755629513	-0.4883869350377668	0.0032488091	0.6961424	1.0	0.6762627771717703	healthy	False		Fibroblast_like|NP_mature_chondrocyte|FN1|ITGA5_ITGB1	Fibroblast_like	NP_mature_chondrocyte	FN1	ITGA5_ITGB1	1.1328524	1.0	0.6207972	-0.3041635270440236	-0.6885879412954609	0.0037202714	0.73860073	1.0	0.5506576705813757	degenerated	False		0.1256051065903946
Fibrochondrocyte_fibroid	Fibrochondrocyte_fibroid	FN1	ITGA6	1.233865	0.16	1.4130894	0.9278413335707996	0.17870151397508638	0.01603723	0.8134151	0.6327294953262937	0.12874321382102533	healthy	False		Fibrochondrocyte_fibroid|Fibrochondrocyte_fibroid|FN1|ITGA6	Fibrochondrocyte_fibroid	Fibrochondrocyte_fibroid	FN1	ITGA6	1.9101722	0.0	3.596951	1.712685181022301	0.9760316910398721	0.04601254	0.87181777	0.0010781925547368395	0.0031066976355065296	degenerated	False		0.1256365161855188
NP_fibrocartilaginous	AF_outer	COL1A1	SDC1	0.5706363	0.0	0.13055736	0.3494728561589633	0.40828980249853547	0.023751276	0.5699126	0.023399153250808186	1.0	healthy	False		NP_fibrocartilaginous|AF_outer|COL1A1|SDC1	NP_fibrocartilaginous	AF_outer	COL1A1	SDC1	0.83141	0.0	0.15484625	0.35721372378389427	0.6106590427839031	0.03711351	0.58526444	0.015267623538825359	0.8743086229418973	degenerated	False		0.12569137705810274
AF_outer	Fibroblast_like	LTBP3	ITGB5	0.62803483	0.0	0.37517372	0.15448998154166724	-0.1209475963334039	0.012029129	0.6919567	1.0	0.6343397909657259	healthy	False		AF_outer|Fibroblast_like|LTBP3|ITGB5	AF_outer	Fibroblast_like	LTBP3	ITGB5	0.62829566	0.0	0.3489827	0.07498118615730995	-0.11339931215635879	0.0093347505	0.67933506	0.8603171295963918	0.5085883000038627	degenerated	False		0.12575149096186322
																EP_hyaline|AF_inner|COL1A1|CD44	EP_hyaline	AF_inner	COL1A1	CD44	0.81852645	1.0	0.49464726	-0.17315928201828246	-0.34668649019300457	0.0034728984	0.716086	1.0	0.874236668725068	degenerated	False		0.125763331274932
																Macrophage_M2|Fibrochondrocyte_fibroid|F13A1|ITGA9	Macrophage_M2	Fibrochondrocyte_fibroid	F13A1	ITGA9	0.52739996	0.07	0.18324818	0.7174332310724276	0.3655959785063808	0.060182266	0.60554576	0.06791447873142835	0.874236668725068	degenerated	False		0.125763331274932
Fibroblast_like	Fibrochondrocyte_fibroid	LAMB1	ITGA6_ITGB1	0.9672446	0.0	0.57882255	1.8011648335047985	1.2729425228514426	0.070290126	0.7361564	5.2976045330311433e-05	0.5333810710359551	healthy	False		Fibroblast_like|Fibrochondrocyte_fibroid|LAMB1|ITGA6_ITGB1	Fibroblast_like	Fibrochondrocyte_fibroid	LAMB1	ITGA6_ITGB1	1.0571165	0.0	0.72631407	2.1290884196635385	1.4695247931944395	0.11491345	0.7534686	1.856971510750068e-05	0.40758702413493986	degenerated	False		0.12579404690101526
																Fibrochondrocyte_chondroid|Fibroblast_like|THBS1|LRP5	Fibrochondrocyte_chondroid	Fibroblast_like	THBS1	LRP5	0.26474342	1.0	0.06881406	0.04577643493434955	-0.14197361445331108	0.010039028	0.48473233	1.0	0.8742056642325844	degenerated	False		0.1257943357674156
NP_notochordal	AF_outer	APP	NOTCH2	0.5092462	1.0	0.2592825	-0.056898548016960065	-0.07968606630124492	0.0054732864	0.6512521	1.0	0.7442004715658551	healthy	False		NP_notochordal|AF_outer|APP|NOTCH2	NP_notochordal	AF_outer	APP	NOTCH2	0.67163885	0.72	0.39087868	-0.02513595698500481	0.08774071562301722	0.005166931	0.6915563	1.0	0.6183682928145695	degenerated	False		0.1258321787512856
EP_hyaline	Fibrochondrocyte_chondroid	COL27A1	ITGA11_ITGB1	0.3836331	0.96	0.110740736	-0.04331441566094331	0.11953085398505409	0.0066974354	0.549632	1.0	1.0	healthy	False		EP_hyaline|Fibrochondrocyte_chondroid|COL27A1|ITGA11_ITGB1	EP_hyaline	Fibrochondrocyte_chondroid	COL27A1	ITGA11_ITGB1	0.50070095	0.01	0.24677908	0.13033902272654818	0.4395038010504907	0.016949434	0.6404812	0.2656303402238959	0.8741296238410912	degenerated	False		0.12587037615890884
EP_hyaline	NP_stressed	COL6A1	CD44	1.2123384	0.48	1.3412278	0.05650894062591144	-0.11543005050557364	0.006870489	0.809422	1.0	0.14576716132934198	healthy	False		EP_hyaline|NP_stressed|COL6A1|CD44	EP_hyaline	NP_stressed	COL6A1	CD44	1.6301564	0.0	2.5445166	0.36127290590370575	0.4289332772806289	0.012395195	0.8512013	0.06400211663801836	0.019859126584782463	degenerated	False		0.12590803474455953
NP_fibrocartilaginous	EP_hyaline	SERPINF1	PLXDC2	0.5781737	0.0	0.2425785	0.17527007445864043	0.488710040159701	0.015993806	0.64365214	0.1869006851512562	0.5246182674858567	healthy	False		NP_fibrocartilaginous|EP_hyaline|SERPINF1|PLXDC2	NP_fibrocartilaginous	EP_hyaline	SERPINF1	PLXDC2	0.70654523	0.0	0.30740258	0.2011422549878258	0.5336178746018874	0.027680665	0.6653628	0.05767768020823803	0.39867254086462167	degenerated	False		0.12594572662123504
																Fibrochondrocyte_stressed|Fibrochondrocyte_chondroid|PLAU|ITGA5	Fibrochondrocyte_stressed	Fibrochondrocyte_chondroid	PLAU	ITGA5	0.50072694	0.0	0.24740341	0.2213381559759071	0.43553692149178147	0.011995581	0.64077204	0.07483930339290101	0.8740228234482943	degenerated	False		0.1259771765517057
NP_mature_chondrocyte	EP_hyaline	FGF7	FGFR3	0.3183511	0.0	0.09546748	0.09957058383515875	0.1995710140480067	0.017338248	0.53120464	0.38238532291158644	1.0	healthy	False		NP_mature_chondrocyte|EP_hyaline|FGF7|FGFR3	NP_mature_chondrocyte	EP_hyaline	FGF7	FGFR3	0.27163035	0.0	0.068805516	0.10057353360479442	0.09651694275054915	0.015849775	0.48471683	0.24349911060515125	0.8740124050015673	degenerated	False		0.1259875949984327
Fibrochondrocyte_stressed	NP_mature_chondrocyte	ICAM1	CAV1	1.0834204	0.0	1.1415997	0.5107503846939622	0.37275602581344175	0.019199489	0.79668146	0.020491883430184578	0.29869928505224475	healthy	False		Fibrochondrocyte_stressed|NP_mature_chondrocyte|ICAM1|CAV1	Fibrochondrocyte_stressed	NP_mature_chondrocyte	ICAM1	CAV1	1.2179353	0.0	1.480653	0.4703101483656779	0.4684843046012528	0.021507997	0.81356233	0.015267623538825359	0.17263201394933686	degenerated	False		0.12606727110290789
Fibrochondrocyte_chondroid	Fibroblast_like	COL27A1	ITGA11_ITGB1	0.81718063	0.0	0.63809997	0.5746748824598802	0.863997909899489	0.03859134	0.74551547	0.013543634859531613	0.8560294332948101	healthy	False		Fibrochondrocyte_chondroid|Fibroblast_like|COL27A1|ITGA11_ITGB1	Fibrochondrocyte_chondroid	Fibroblast_like	COL27A1	ITGA11_ITGB1	0.881986	0.0	0.7582009	0.6158634921794846	0.8915763760817531	0.052075222	0.7574373	0.006575019143910176	0.729953843355852	degenerated	False		0.12607558993895807
NP_fibrocartilaginous	AF_inner	MDK	NOTCH2	0.41437596	0.0	0.15066062	0.25176700736023777	0.4574785827760256	0.010877493	0.58736986	0.1279134003574552	1.0	healthy	False		NP_fibrocartilaginous|AF_inner|MDK|NOTCH2	NP_fibrocartilaginous	AF_inner	MDK	NOTCH2	0.500781	0.0	0.25041217	0.23471653197949013	0.38501581641433835	0.018967193	0.642162	0.03583274880225413	0.8739160317550372	degenerated	False		0.12608396824496282
																NP_mature_chondrocyte|Fibroblast_like|ADAM10|NOTCH2	NP_mature_chondrocyte	Fibroblast_like	ADAM10	NOTCH2	0.29562235	1.0	0.06878952	-0.13894609894447152	-0.4532441334874885	0.0024959596	0.48468778	1.0	0.8738190807548751	degenerated	False		0.12618091924512487
Fibrochondrocyte_stressed	AF_outer	ANXA1	EGFR	0.9984573	0.95	0.6042247	0.03633464186528643	-0.08534463841297693	0.012183507	0.7403064	1.0	0.4935453874717718	healthy	False		Fibrochondrocyte_stressed|AF_outer|ANXA1|EGFR	Fibrochondrocyte_stressed	AF_outer	ANXA1	EGFR	1.3255944	0.0	0.7650462	0.2717004781888697	0.27385832921600795	0.017606782	0.75826204	0.050583620446690424	0.3673110477497861	degenerated	False		0.12623433972198567
Fibroblast_like	NP_fibrocartilaginous	VEGFA	NRP2	0.415541	1.0	0.17018461	-0.10121874610471535	-0.3719138241216407	0.0035332819	0.6020538	1.0	1.0	healthy	True	pain_ligand:VEGFA; pain_receptor:NRP2	Fibroblast_like|NP_fibrocartilaginous|VEGFA|NRP2	Fibroblast_like	NP_fibrocartilaginous	VEGFA	NRP2	0.500807	1.0	0.20746323	-0.22918336219455263	-0.675622238144051	0.0025471516	0.62026745	1.0	0.8737022387705022	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2	0.12629776122949776
Fibrochondrocyte_stressed	Fibrochondrocyte_fibroid	ADAM15	ITGAV	0.40880716	0.0	0.16500908	0.18580210653978782	0.0967863724739319	0.008899736	0.59834856	0.2818487224154881	1.0	healthy	False		Fibrochondrocyte_stressed|Fibrochondrocyte_fibroid|ADAM15|ITGAV	Fibrochondrocyte_stressed	Fibrochondrocyte_fibroid	ADAM15	ITGAV	0.30742782	0.75	0.06878721	-0.04780649993064254	-0.04286409397157501	0.004297346	0.48468357	1.0	0.873625798094991	degenerated	False		0.12637420190500903
Fibrochondrocyte_chondroid	AF_inner	COL6A1	ITGA10_ITGB1	0.9041381	1.0	0.77932256	-0.054347239710970066	0.16134445528377095	0.009491979	0.7640117	1.0	0.6400962995679844	healthy	False		Fibrochondrocyte_chondroid|AF_inner|COL6A1|ITGA10_ITGB1	Fibrochondrocyte_chondroid	AF_inner	COL6A1	ITGA10_ITGB1	0.9770982	0.21	0.8555165	0.06890592197577283	0.2950195769758054	0.011837483	0.76835734	0.5868442972196554	0.5137099138544152	degenerated	False		0.1263863857135692
																Fibrochondrocyte_chondroid|Macrophage_M2|EFEMP2|PLSCR4	Fibrochondrocyte_chondroid	Macrophage_M2	EFEMP2	PLSCR4	0.5008669	0.47	0.23600775	0.11044700171466182	0.6020375186841331	0.012053294	0.635327	0.8502469265914133	0.8735954731929407	degenerated	False		0.12640452680705927
																AF_inner|NP_mature_chondrocyte|COL9A2|ITGA1_ITGB1	AF_inner	NP_mature_chondrocyte	COL9A2	ITGA1_ITGB1	0.6067146	0.0	0.1833178	0.4052855257359105	0.4541426288453246	0.021639109	0.6055911	0.015267623538825359	0.8735954731929407	degenerated	False		0.12640452680705927
NP_notochordal	Fibrochondrocyte_stressed	HSPA8	LDLR	1.1185021	0.0	0.7633426	0.22849092226783274	0.31930785290353714	0.008628468	0.7621389	0.3123488086809863	0.3087915722645742	healthy	False		NP_notochordal|Fibrochondrocyte_stressed|HSPA8|LDLR	NP_notochordal	Fibrochondrocyte_stressed	HSPA8	LDLR	1.3379407	0.0	1.0484813	0.27327635542037787	0.49225715478006427	0.012200599	0.78596205	0.06933410169408565	0.1823150978550598	degenerated	False		0.1264764744095144
Fibroblast_like	NP_stressed	LAMC1	CD44	1.1612928	0.0	1.1808571	0.6774950687741519	0.5537266573395727	0.017958555	0.79940605	0.013543634859531613	0.19524966427297413	healthy	False		Fibroblast_like|NP_stressed|LAMC1|CD44	Fibroblast_like	NP_stressed	LAMC1	CD44	1.3914719	0.0	1.6059364	0.8028255262901933	0.699277734899443	0.031346593	0.81964403	0.012674661559476268	0.0687583826140675	degenerated	False		0.12649128165890663
NP_stressed	Fibrochondrocyte_stressed	APP	NOTCH2	0.3538063	0.96	0.05375913	-0.20212920188694178	-0.6997653425904606	0.0011348205	0.45954984	1.0	0.698731765412537	healthy	False		NP_stressed|Fibrochondrocyte_stressed|APP|NOTCH2	NP_stressed	Fibrochondrocyte_stressed	APP	NOTCH2	0.5830456	1.0	0.3392666	-0.10290367424454683	-0.1855472160374818	0.0044846833	0.67625177	1.0	0.5722215594740696	degenerated	False		0.1265102059384674
																AF_outer|Fibrochondrocyte_stressed|SERPINE1|ITGB5	AF_outer	Fibrochondrocyte_stressed	SERPINE1	ITGB5	0.5008882	1.0	0.23257554	-0.32735052618183025	-0.5761063708885744	0.003457419	0.63362825	1.0	0.8734887163135012	degenerated	False		0.12651128368649878
																Fibrochondrocyte_stressed|NP_fibrocartilaginous|GNAI2|UNC5B	Fibrochondrocyte_stressed	NP_fibrocartilaginous	GNAI2	UNC5B	0.6761473	0.0	0.18333875	0.1098881429930875	0.15154214710575828	0.0076359105	0.6056048	0.47643164502126795	0.8734887163135012	degenerated	False		0.12651128368649878
																Fibroblast_like|Fibroblast_like|MDK|SDC3	Fibroblast_like	Fibroblast_like	MDK	SDC3	0.29872748	0.0	0.06878219	0.3059151683734921	0.17790727915835813	0.020830125	0.4846745	0.1244531083252542	0.8734325037217558	degenerated	False		0.12656749627824415
NP_stressed	AF_outer	ANGPTL4	SDC3	0.5018135	0.06	0.16456576	0.4568017540405069	0.4302502941292013	0.03271182	0.5980252	0.15604337665735388	0.9144135106732805	healthy	False		NP_stressed|AF_outer|ANGPTL4|SDC3	NP_stressed	AF_outer	ANGPTL4	SDC3	0.29543287	0.46	0.06421207	0.06039587433744962	0.0009789052854748403	0.009345438	0.4760937	0.8394457134999991	0.7878313068367757	degenerated	False		0.12658220383650476
NP_notochordal	NP_mature_chondrocyte	ARPC5	LDLR	1.0983863	0.0	0.85069203	0.457503771711902	0.7587522890372156	0.012824187	0.7718194	0.059927149791090366	0.2768991514179258	healthy	False		NP_notochordal|NP_mature_chondrocyte|ARPC5|LDLR	NP_notochordal	NP_mature_chondrocyte	ARPC5	LDLR	1.2859073	0.0	1.135783	0.5556278625801367	0.9555888088052051	0.018679814	0.79261243	0.015267623538825359	0.15030047205311597	degenerated	False		0.12659867936480984
NP_mature_chondrocyte	Fibrochondrocyte_stressed	PIGF	FLT1	0.24188772	0.0	0.058490712	0.1697464579225945	0.10402413209877265	0.0070324223	0.4700415	0.5818438366426508	0.7837747114674574	healthy	True	pain_receptor:FLT1	NP_mature_chondrocyte|Fibrochondrocyte_stressed|PIGF|FLT1	NP_mature_chondrocyte	Fibrochondrocyte_stressed	PIGF	FLT1	0.26501796	0.0	0.056710385	0.11159067870540915	0.16874878054095543	0.0072338264	0.46062797	0.5632209419065528	0.6571295048779062	degenerated	True	pain_receptor:FLT1	0.12664520658955114
AF_outer	EP_hyaline	CALR	ITGAV	1.0563403	0.0	0.39411458	0.004238587557674728	-0.08150150011551444	0.0047010304	0.69718087	1.0	0.6873680363519521	healthy	False		AF_outer|EP_hyaline|CALR|ITGAV	AF_outer	EP_hyaline	CALR	ITGAV	1.043575	0.0	0.6153548	0.041625872625107696	0.1548063178821245	0.00759828	0.7377498	0.48419124578073325	0.5606431185745089	degenerated	False		0.1267249177774432
NP_notochordal	NP_fibrocartilaginous	SIRPA	CD47	0.54865897	0.0	0.21556765	0.11093469670647955	0.3707620796441853	0.008565467	0.6300021	0.3449676692018514	0.6133814603081158	healthy	False		NP_notochordal|NP_fibrocartilaginous|SIRPA|CD47	NP_notochordal	NP_fibrocartilaginous	SIRPA	CD47	0.61157227	0.0	0.3142553	0.1329231157072362	0.3131529758646865	0.0078791315	0.66781276	0.4265869141489677	0.48660533068441725	degenerated	False		0.12677612962369855
NP_fibrocartilaginous	NP_notochordal	CD47	SIRPA	0.54865897	0.0	0.21556765	0.11093469670647955	0.3707620796441853	0.008565467	0.6300021	0.3449676692018514	0.6133814603081158	healthy	False		NP_fibrocartilaginous|NP_notochordal|CD47|SIRPA	NP_fibrocartilaginous	NP_notochordal	CD47	SIRPA	0.61157227	0.0	0.3142553	0.1329231157072362	0.3131529758646865	0.0078791315	0.66781276	0.4265869141489677	0.48660533068441725	degenerated	False		0.12677612962369855
NP_notochordal	Fibrochondrocyte_stressed	ARF6	SMAP1	0.54688627	0.02	0.29886252	0.12483355179762082	0.2739358948094127	0.0073890737	0.6672071	0.5027605194373864	0.6144568950764533	healthy	False		NP_notochordal|Fibrochondrocyte_stressed|ARF6|SMAP1	NP_notochordal	Fibrochondrocyte_stressed	ARF6	SMAP1	0.6680528	0.0	0.26154488	0.1681149601567225	0.425921577845387	0.0064520603	0.64714414	0.6490629989436913	0.4876547972447662	degenerated	False		0.1268020978316871
Fibrochondrocyte_chondroid	EP_hyaline	CALM3	INSR	0.44182926	1.0	0.1831842	-0.0880634912742683	0.09581829464315555	0.004223919	0.6108376	1.0	1.0	healthy	False		Fibrochondrocyte_chondroid|EP_hyaline|CALM3|INSR	Fibrochondrocyte_chondroid	EP_hyaline	CALM3	INSR	0.5010049	0.23	0.24508928	0.0952166019497703	0.4838746054596633	0.007226075	0.6396897	0.605933680071204	0.8731682622611897	degenerated	False		0.1268317377388103
Fibroblast_like	AF_outer	COL12A1	ITGA11_ITGB1	0.8542857	0.0	0.7198522	0.805076102506642	0.8864064218028733	0.05122945	0.7567809	0.004853591484467246	0.7592875702240468	healthy	False		Fibroblast_like|AF_outer|COL12A1|ITGA11_ITGB1	Fibroblast_like	AF_outer	COL12A1	ITGA11_ITGB1	0.9218308	0.0	0.8324847	0.4061987978946815	0.4979920782846543	0.047236938	0.7659198	0.015267623538825359	0.6324467623348062	degenerated	False		0.12684080788924057
NP_mature_chondrocyte	Fibrochondrocyte_stressed	NUCB2	ERAP1	0.94349015	0.0	0.5879082	0.7235449688362945	0.4369586579475891	0.037891865	0.7376662	0.013543634859531613	0.5559032384183544	healthy	False		NP_mature_chondrocyte|Fibrochondrocyte_stressed|NUCB2|ERAP1	NP_mature_chondrocyte	Fibrochondrocyte_stressed	NUCB2	ERAP1	0.9063189	0.0	0.31980023	0.41806411499869145	0.5401903284754699	0.021904169	0.66975	0.015267623538825359	0.42904742990401434	degenerated	False		0.12685580851434008
																EP_hyaline|Macrophage_M2|PRG4|TLR4	EP_hyaline	Macrophage_M2	PRG4	TLR4	0.69760895	0.01	0.18342157	0.22936202458057603	0.22399491746676378	0.0070568672	0.6056587	0.607599069121854	0.8730615401898922	degenerated	False		0.12693845981010776
																Fibrochondrocyte_chondroid|NP_mature_chondrocyte|BMP2|ENG	Fibrochondrocyte_chondroid	NP_mature_chondrocyte	BMP2	ENG	0.3009233	0.86	0.068777464	-0.07138217455591953	0.19355201294956256	0.0036826094	0.48466587	1.0	0.8730458265178566	degenerated	False		0.12695417348214344
																Fibrochondrocyte_chondroid|Macrophage_M2|S100A1|TLR4	Fibrochondrocyte_chondroid	Macrophage_M2	S100A1	TLR4	0.69761276	0.23	0.18342268	0.03349207628436084	0.009568861683150937	0.0045933756	0.6056594	1.0	0.872901355612912	degenerated	False		0.12709864438708796
NP_fibrocartilaginous	Fibroblast_like	SDC2	PTPRJ	0.4733464	0.97	0.2071971	0.35168134377983784	-0.04409066524419131	0.016747352	0.6253745	1.0	0.8908272882157995	healthy	False		NP_fibrocartilaginous|Fibroblast_like|SDC2|PTPRJ	NP_fibrocartilaginous	Fibroblast_like	SDC2	PTPRJ	0.7216696	0.0	0.4485952	0.42890348049069776	0.24926044370424238	0.016508305	0.706048	0.06460712577233607	0.7637150282397768	degenerated	False		0.1271122599760227
NP_fibrocartilaginous	EP_hyaline	APP	NOTCH2	0.52942	1.0	0.17429996	-0.10113033370776144	-0.11477868852140316	0.0036793593	0.60491264	1.0	0.8473450898140373	healthy	False		NP_fibrocartilaginous|EP_hyaline|APP|NOTCH2	NP_fibrocartilaginous	EP_hyaline	APP	NOTCH2	0.8859134	0.0	0.7393317	0.23419964596980647	0.4422625320208451	0.009773048	0.7551147	0.19166087663987455	0.7202178907968463	degenerated	False		0.12712719901719105
NP_fibrocartilaginous	Fibrochondrocyte_stressed	HSPA8	LDLR	1.0017464	0.0	0.6652342	0.11620842421250482	0.022424386391747486	0.0075194966	0.7494457	0.4772635856164638	0.4392984036567764	healthy	False		NP_fibrocartilaginous|Fibrochondrocyte_stressed|HSPA8|LDLR	NP_fibrocartilaginous	Fibrochondrocyte_stressed	HSPA8	LDLR	1.1092906	0.19	0.8304513	0.05084864965719985	0.013968201914648093	0.009663504	0.7657005	0.5658470872842354	0.3121089354511929	degenerated	False		0.12718946820558352
NP_fibrocartilaginous	NP_fibrocartilaginous	LAMB1	ITGA2_ITGB1	0.2394908	0.0	0.04645968	0.23262527879475037	0.33510656388772614	0.015895508	0.44148952	0.09957454126931223	0.5619411253343092	healthy	False		NP_fibrocartilaginous|NP_fibrocartilaginous|LAMB1|ITGA2_ITGB1	NP_fibrocartilaginous	NP_fibrocartilaginous	LAMB1	ITGA2_ITGB1	0.22924334	0.0	0.044348124	0.19568585920186615	0.31247207987071424	0.02042176	0.43026784	0.06236501075221595	0.43474863661452734	degenerated	False		0.12719248871978184
NP_fibrocartilaginous	AF_outer	CALM3	EGFR	0.6990009	0.0	0.3815455	0.3512376296367314	0.39097779823695555	0.016124802	0.6937486	0.022784262501949024	0.6510104320155736	healthy	False		NP_fibrocartilaginous|AF_outer|CALM3|EGFR	NP_fibrocartilaginous	AF_outer	CALM3	EGFR	0.59941566	0.0	0.28645813	0.23002946097337298	0.2829830327496601	0.018157495	0.6574616	0.04650715472495563	0.5237824622235975	degenerated	False		0.12722796979197615
NP_mature_chondrocyte	Fibrochondrocyte_fibroid	HSPA8	LDLR	0.7370069	1.0	0.3200776	-0.16215230607734366	-0.44982055958985245	0.0036180075	0.67477673	1.0	0.48036670956182836	healthy	False		NP_mature_chondrocyte|Fibrochondrocyte_fibroid|HSPA8|LDLR	NP_mature_chondrocyte	Fibrochondrocyte_fibroid	HSPA8	LDLR	1.2952609	0.0	0.7804344	0.20039590985214537	0.28845340569216327	0.009081485	0.7600825	0.2567955572172628	0.35305263520680813	degenerated	False		0.12731407435502023
																Macrophage_M2|Fibroblast_like|JAG1|NOTCH2	Macrophage_M2	Fibroblast_like	JAG1	NOTCH2	0.29555282	0.88	0.06872945	-0.1448461125023911	-0.3945899876023671	0.0033790169	0.48457873	1.0	0.8726591557657903	degenerated	False		0.12734084423420966
